Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,33:18,.751,.700,.400,.300,6.7,28.3,18.4,4.9,1.5,5.0,0.0,31.2,154,99,15.4
Jordan Clarkson,31:03,.606,.545,.455,.455,0.0,6.1,3.3,16.6,0.0,0.0,7.0,21.0,127,116,-2.2
Mike Conley,28:43,1.063,1.063,.750,.000,0.0,13.1,7.1,43.0,0.0,2.9,0.0,12.8,217,111,17.2
Walker Kessler,28:25,.658,.667,.000,.222,15.7,23.2,19.8,14.5,1.8,5.8,9.2,17.6,144,100,6.3
Malik Beasley,27:08,.542,.542,.500,.000,4.1,10.4,7.5,0.0,0.0,0.0,7.7,22.0,102,114,-7.2
Collin Sexton,21:52,.455,.333,.111,.778,0.0,4.3,2.3,5.7,2.3,3.8,19.9,31.6,80,109,-14.5
Ochai Agbaji,20:48,1.000,1.000,.000,.000,5.4,9.0,7.4,5.7,0.0,4.0,33.3,6.6,142,112,-3.2
Jarred Vanderbilt,16:41,.500,.500,.222,.000,6.7,11.3,9.2,25.8,0.0,0.0,0.0,24.7,124,113,-1.3
Rudy Gay,12:45,.000,.000,1.000,.000,0.0,7.4,4.0,8.4,0.0,0.0,0.0,3.6,67,116,-7.7
Nickeil Alexander-Walker,7:41,1.064,1.500,1.000,2.000,0.0,12.2,6.6,32.2,6.6,0.0,34.7,17.2,143,98,16.6
Udoka Azubuike,2:54,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-7.5
Leandro Bolmaro,2:54,.000,.000,.000,.000,0.0,32.5,17.6,36.8,0.0,0.0,0.0,15.8,67,101,-16.2
Simone Fontecchio,2:54,.500,.500,.667,.000,0.0,32.5,17.6,0.0,0.0,0.0,0.0,47.4,95,103,-5.2
Talen Horton-Tucker,2:54,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,200,120,4.9
