Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kris Dunn,34:40,1.011,1.000,.200,.200,0.0,17.6,10.2,38.8,1.4,0.0,21.6,17.6,157,111,11.6
Kelly Olynyk,32:24,.633,.600,.200,.600,7.4,32.3,21.8,36.9,1.5,0.0,35.6,26.7,96,104,3.0
Ochai Agbaji,30:39,.344,.333,.444,.111,0.0,2.8,1.6,0.0,0.0,0.0,5.0,28.6,67,122,-16.5
Luka Šamanić,30:34,.450,.438,.625,.250,0.0,8.6,5.0,17.3,0.0,0.0,0.0,12.8,107,119,-2.5
Udoka Azubuike,25:07,.750,.750,.000,.000,9.6,17.4,14.1,0.0,0.0,3.7,11.1,15.8,130,113,2.4
Simone Fontecchio,25:15,.463,.409,.545,.182,9.5,3.5,6.0,0.0,1.9,0.0,20.2,25.9,80,117,-7.5
Damian Jones,21:17,.667,.667,.000,.000,0.0,8.2,4.7,0.0,2.2,4.3,40.0,10.3,69,112,-5.8
Juan Toscano-Anderson,20:08,.253,.222,.556,.222,0.0,8.7,5.0,19.7,0.0,0.0,9.2,23.8,62,119,-12.2
Johnny Juzang,15:31,.583,.583,.500,.000,7.7,11.2,9.8,9.8,3.1,0.0,14.3,19.9,104,111,3.3
Micah Potter,4:25,,,,,0.0,59.3,34.3,0.0,0.0,0.0,,0.0,0,93,-1.9
Collin Sexton,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
