Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,30:52,.563,.563,.438,.125,6.6,25.4,16.8,4.3,1.5,2.4,10.6,23.1,113,90,2.6
Mike Conley,28:52,.415,.375,.875,.125,0.0,0.0,0.0,21.8,1.6,0.0,26.2,14.9,95,100,-6.0
Jordan Clarkson,28:30,.396,.346,.538,.154,0.0,3.1,1.7,12.0,0.0,2.6,22.4,23.7,80,101,-9.9
Jarred Vanderbilt,22:38,.872,.889,.000,.333,36.1,23.1,29.1,39.7,2.0,3.2,8.8,18.9,178,88,25.1
Kelly Olynyk,16:06,.600,.600,.400,.000,6.3,21.7,14.6,22.3,0.0,0.0,37.5,18.7,92,94,-5.4
Malik Beasley,30:53,.553,.553,.632,.000,0.0,5.7,3.0,17.0,0.0,0.0,0.0,23.2,137,102,5.6
Nickeil Alexander-Walker,25:00,.873,.900,.600,.200,0.0,10.5,5.6,32.4,0.0,5.8,26.9,22.4,130,97,16.1
Walker Kessler,23:18,.506,.500,.000,.200,26.3,37.5,32.3,0.0,0.0,9.4,0.0,17.6,132,84,4.3
Rudy Gay,19:05,.333,.333,.333,.000,5.4,18.3,12.3,5.7,0.0,3.8,14.3,13.8,81,95,-3.8
Talen Horton-Tucker,5:02,.500,.500,.600,.000,0.0,17.3,9.3,31.9,9.1,0.0,16.7,45.0,98,78,8.5
Ochai Agbaji,3:50,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0,103,-19.1
Udoka Azubuike,3:50,,,,,26.6,0.0,12.3,0.0,0.0,19.0,,0.0,227,92,0.8
Leandro Bolmaro,2:04,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0,104,-23.4
