Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Walker Kessler,32:23,.761,.714,.000,.286,17.6,38.1,26.9,4.3,0.0,4.9,11.3,12.4,158,114,4.0
Jordan Clarkson,29:47,.599,.529,.412,.294,0.0,27.6,12.6,15.7,1.7,0.0,9.4,32.2,118,116,4.3
Lauri Markkanen,29:15,.685,.643,.643,.214,0.0,23.4,10.7,5.4,0.0,0.0,6.1,25.2,132,120,2.5
Jarred Vanderbilt,28:22,1.500,1.500,1.000,.000,0.0,24.2,11.0,4.2,0.0,0.0,50.0,3.2,136,120,-1.8
Mike Conley,27:14,.508,.429,.286,.286,0.0,0.0,0.0,28.8,0.0,0.0,11.3,14.7,121,121,-4.4
Malik Beasley,25:49,.651,.618,.412,.294,0.0,10.6,4.8,0.0,7.7,0.0,5.0,35.4,124,104,10.9
Nickeil Alexander-Walker,21:37,.667,.667,.333,.000,5.3,12.7,8.7,25.1,0.0,0.0,25.0,16.7,123,121,1.8
Collin Sexton,17:19,1.027,1.000,.286,.571,6.6,0.0,3.6,0.0,0.0,0.0,10.2,25.5,183,121,11.8
Rudy Gay,14:24,.200,.200,.200,.000,0.0,19.0,8.7,0.0,0.0,0.0,0.0,15.7,44,120,-15.6
Ochai Agbaji,2:46,.000,.000,1.000,.000,0.0,49.6,22.5,0.0,0.0,0.0,0.0,16.3,0,119,-19.8
Udoka Azubuike,2:46,,,,,41.3,0.0,22.5,0.0,0.0,0.0,,0.0,238,120,-8.9
Leandro Bolmaro,2:46,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,32.7,0,121,-39.7
Simone Fontecchio,2:46,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,28.4,0.0,32.7,0,88,-27.3
Talen Horton-Tucker,2:46,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0,121,-23.2
Micah Potter,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
