Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dennis Schröder,37:32,.338,.292,.500,.250,9.1,10.3,9.8,17.7,4.8,3.6,18.4,17.1,82,93,-1.4
LeBron James,35:19,.460,.425,.300,.200,3.2,17.5,11.8,51.3,0.0,0.0,21.6,30.9,93,102,-2.2
Patrick Beverley,23:37,.654,.625,.583,.333,0.0,6.6,3.9,7.3,3.8,2.8,12.7,26.2,114,97,7.1
Thomas Bryant,21:03,.840,.667,.000,1.333,0.0,18.4,11.0,0.0,2.1,3.2,0.0,8.9,181,95,0.4
Troy Brown Jr.,20:34,.750,.750,.750,.000,5.6,22.6,15.7,6.6,2.2,0.0,0.0,7.6,160,95,4.4
Russell Westbrook,27:53,.467,.467,.200,.000,0.0,5.6,3.3,24.6,1.6,0.0,16.7,25.4,88,104,-8.9
Anthony Davis,26:12,.581,.500,.200,.467,21.8,20.7,21.1,6.7,1.7,10.2,14.2,31.6,113,90,4.9
Max Christie,24:23,.868,.750,1.000,1.000,0.0,12.7,7.6,5.2,1.8,2.7,25.8,6.3,133,99,1.6
Rui Hachimura,21:31,.622,.643,.429,.857,5.3,18.0,12.9,7.2,2.1,0.0,0.0,17.6,133,97,4.5
Wenyen Gabriel,0:45,,,,,0.0,100.0,61.5,0.0,0.0,0.0,,0.0,0,60,2.5
Juan Toscano-Anderson,0:45,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,52.4,0,111,-65.1
Damian Jones,0:26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-7.6
