Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LeBron James,35:37,.560,.529,.353,.235,11.0,46.1,26.3,19.8,1.4,2.0,13.8,25.4,113,113,8.9
Dennis Schröder,26:47,.559,.500,.462,.231,0.0,4.7,2.1,0.0,0.0,0.0,17.3,26.9,96,126,-5.5
Lonnie Walker IV,24:35,.335,.300,.500,.100,0.0,5.1,2.2,18.2,0.0,0.0,0.0,17.6,89,126,-6.1
Patrick Beverley,21:28,.425,.300,1.000,.400,0.0,5.9,2.6,12.5,2.3,3.4,0.0,11.4,112,118,2.5
Anthony Davis,8:07,.379,,,,12.1,31.1,20.4,31.1,0.0,0.0,0.0,6.8,131,121,6.9
Thomas Bryant,28:10,.738,.708,.333,.167,17.4,17.9,17.6,7.0,0.0,0.0,13.4,21.9,137,123,5.4
Russell Westbrook,26:03,.526,.462,.077,.385,3.8,9.7,6.4,20.5,0.0,5.6,20.8,30.6,94,120,-0.4
Austin Reaves,25:58,.405,.333,.444,.222,0.0,0.0,0.0,0.0,1.9,0.0,16.8,19.0,73,122,-10.8
Troy Brown Jr.,21:21,.500,.500,.600,.000,4.6,17.7,10.3,6.7,2.3,3.4,16.7,11.7,99,115,2.1
Damian Jones,11:52,1.136,,,,16.5,21.3,18.6,0.0,0.0,6.1,53.2,6.6,132,117,-1.0
Kendrick Nunn,6:41,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0,126,-31.3
Juan Toscano-Anderson,3:21,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,200,126,2.9
