Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Davis,33:19,.738,.639,.111,.722,21.1,30.5,26.3,6.0,0.0,0.0,11.2,34.6,147,108,7.4
D'Angelo Russell,32:47,.507,.433,.600,.267,0.0,14.1,7.9,13.4,3.0,5.3,15.2,26.0,105,105,-0.6
Malik Beasley,31:07,.730,.719,.750,.063,3.8,3.0,3.3,16.7,3.2,0.0,5.7,24.2,152,113,12.4
Troy Brown Jr.,28:09,.800,.800,.600,.000,4.2,9.8,7.3,24.4,3.5,0.0,16.7,9.2,162,109,9.2
Jarred Vanderbilt,28:00,.410,.250,.500,.500,4.2,23.1,14.7,13.4,1.8,0.0,17.0,9.1,114,106,-3.7
Austin Reaves,28:41,.972,1.100,.800,1.000,4.1,9.7,7.2,25.1,1.7,0.0,35.7,16.8,129,113,6.0
Rui Hachimura,19:50,.761,.714,.429,.286,0.0,9.3,5.2,0.0,0.0,0.0,11.3,19.3,137,117,0.3
Dennis Schröder,18:44,.276,.200,.400,.200,0.0,9.9,5.5,20.5,0.0,0.0,15.5,14.8,86,116,-11.9
Wenyen Gabriel,14:41,.500,.500,.167,.000,39.9,18.9,28.1,10.8,0.0,0.0,25.0,23.5,111,112,-9.7
Max Christie,1:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-4.8
Davon Reed,1:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-18.3
Lonnie Walker IV,1:34,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0,121,-36.8
