Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Patrick Beverley,35:12,.188,.188,.750,.000,5.6,0.0,3.5,13.4,1.4,0.0,11.1,11.0,73,142,-12.2
LeBron James,32:35,.737,.707,.483,.172,3.0,34.4,14.9,56.0,3.0,3.2,0.0,41.2,154,132,34.9
Dennis Schröder,32:15,.389,.389,.333,.000,0.0,9.9,3.8,0.0,3.1,3.2,10.0,13.3,70,134,-10.8
Thomas Bryant,28:47,.656,.636,.273,.091,0.0,38.9,14.8,0.0,0.0,0.0,14.9,20.1,105,141,-6.4
Troy Brown Jr.,27:53,.500,.500,.714,.000,0.0,5.7,2.2,14.0,0.0,3.7,0.0,10.8,117,142,-5.2
Russell Westbrook,24:43,.454,.346,.308,1.000,4.0,0.0,2.5,28.4,4.0,0.0,9.7,36.1,100,136,-2.2
Max Christie,17:28,.833,.833,.667,.000,0.0,18.3,7.0,0.0,2.8,0.0,0.0,7.4,160,136,-0.7
Wenyen Gabriel,14:06,.546,.667,.000,.500,27.8,22.7,25.9,0.0,0.0,0.0,0.0,22.3,127,142,-6.9
Juan Toscano-Anderson,11:40,.400,.400,.400,.000,0.0,13.7,5.2,12.2,0.0,0.0,0.0,18.4,91,143,-13.2
Damian Jones,5:07,.000,.000,.000,.000,0.0,31.3,11.9,0.0,0.0,20.4,0.0,8.4,0,127,-14.4
Scotty Pippen Jr.,5:07,.521,.500,.000,1.000,0.0,0.0,0.0,28.8,0.0,0.0,0.0,24.2,121,146,-3.8
Cole Swider,5:07,.000,.000,1.000,.000,19.1,0.0,11.9,0.0,0.0,0.0,0.0,8.4,70,146,-15.8
