Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Patrick Beverley,37:15,.825,.786,.286,.286,0.0,5.9,3.0,10.9,3.6,2.7,27.6,12.5,118,122,1.3
Lonnie Walker IV,36:25,.644,.577,.462,.308,0.0,15.0,7.8,3.9,2.5,2.7,11.9,19.7,111,123,-0.8
LeBron James,34:00,.610,.524,.190,.476,0.0,19.3,10.0,58.7,0.0,5.9,7.3,34.5,129,126,10.7
Thomas Bryant,31:10,.790,.778,.222,.444,7.5,28.0,18.1,18.8,1.5,0.0,15.7,17.5,140,124,4.1
Dennis Schröder,29:54,.575,.538,.308,.462,0.0,3.6,1.9,14.9,0.0,0.0,11.3,25.2,106,132,-7.7
Max Christie,26:23,1.000,1.000,.667,.000,0.0,16.5,8.6,14.2,0.0,0.0,0.0,4.9,194,130,2.3
Troy Brown Jr.,14:50,.444,.357,.429,.286,7.9,29.4,19.0,0.0,0.0,0.0,11.3,25.6,86,127,-12.6
Wenyen Gabriel,12:51,.717,.750,.000,.500,9.1,17.0,13.2,0.0,0.0,7.8,29.1,22.9,98,124,-11.1
Kendrick Nunn,11:01,.000,.000,.167,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.3,27.2,0,134,-34.7
Damian Jones,6:11,1.000,1.000,.000,.000,18.9,35.3,27.4,0.0,0.0,0.0,0.0,6.9,210,126,2.5
Austin Reaves,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Juan Toscano-Anderson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
