Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naji Marshall,38:06,.561,.559,.235,.588,2.6,3.7,3.0,15.0,3.7,2.8,15.7,26.4,102,122,-0.8
Herbert Jones,33:55,.542,.500,.231,.308,2.9,20.8,10.2,3.9,6.9,3.1,6.3,18.4,112,113,2.4
Jonas Valančiūnas,29:57,.799,.769,.154,.462,6.5,37.7,19.3,16.6,0.0,0.0,6.0,22.0,157,130,8.7
Jose Alvarado,27:10,.526,.458,.333,.250,3.6,20.8,10.6,34.2,1.7,0.0,7.0,20.8,124,127,1.9
Trey Murphy III,24:34,.500,.500,.571,.000,4.0,5.7,4.7,5.0,0.0,4.3,12.5,12.9,100,129,-9.7
Dyson Daniels,21:01,.000,.000,.667,.000,4.7,13.4,8.3,15.2,2.2,0.0,14.3,13.2,36,127,-15.9
Willy Hernangómez,15:37,.436,.500,.000,.333,37.6,36.2,37.0,8.6,0.0,6.8,0.0,17.4,124,125,-0.5
Devonte' Graham,15:33,.254,.286,.571,.286,0.0,0.0,0.0,23.9,6.0,0.0,0.0,20.0,75,120,-5.1
Jaxson Hayes,12:36,.347,.250,.250,1.000,7.8,11.2,9.2,9.2,3.7,0.0,14.8,21.2,79,124,-11.3
Kira Lewis Jr.,12:33,.773,.667,.167,.667,7.8,22.5,13.8,0.0,0.0,0.0,20.5,30.7,124,131,-0.2
Garrett Temple,8:58,.833,.833,.667,.000,0.0,15.7,6.4,31.2,5.2,0.0,0.0,13.2,178,119,12.7
Dereon Seabron,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
