Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaxson Hayes,31:01,.778,.714,.286,.857,3.4,28.1,15.5,9.3,0.0,9.7,0.0,13.0,172,94,9.0
CJ McCollum,29:53,.556,.464,.500,.500,3.5,21.9,12.5,29.2,3.3,0.0,22.6,31.0,104,95,2.1
Jose Alvarado,29:38,.337,.318,.727,.182,7.0,7.4,7.2,13.4,5.1,0.0,20.2,21.0,76,94,-6.8
Naji Marshall,29:05,.739,.714,.643,.143,0.0,22.5,11.0,23.8,0.0,3.4,11.8,24.3,135,99,8.3
Jonas Valančiūnas,28:40,.556,.556,.167,.000,21.8,22.8,22.3,34.5,1.7,3.5,14.3,30.7,115,96,4.8
Devonte' Graham,19:55,.619,.563,.875,.250,5.2,11.0,8.0,28.5,0.0,0.0,0.0,18.7,154,105,7.9
Garrett Temple,18:55,.000,.000,1.000,.000,0.0,5.8,2.8,6.2,5.3,0.0,0.0,4.4,37,93,-6.9
Larry Nance Jr.,18:33,.500,.500,.000,.000,11.3,11.8,11.5,14.4,2.7,0.0,0.0,9.0,141,98,0.9
Willy Hernangómez,17:46,.486,.400,.000,1.000,17.6,24.6,21.0,15.2,0.0,5.6,12.2,19.3,116,97,-3.0
Kira Lewis Jr.,16:34,.500,.500,.286,.000,0.0,6.6,3.2,9.0,3.0,0.0,0.0,17.7,114,98,-4.0
Dyson Daniels,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
