Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
CJ McCollum,30:17,.382,.382,.118,.176,5.8,13.5,9.3,0.0,3.0,0.0,14.1,27.1,71,114,-8.3
Zion Williamson,25:41,.637,.625,.125,.625,10.2,23.9,16.5,51.0,3.6,0.0,16.4,36.6,112,108,14.1
Trey Murphy III,24:51,.000,.000,.571,.143,0.0,0.0,0.0,10.4,1.8,3.4,11.8,13.1,13,121,-14.8
Herbert Jones,20:28,.510,.400,.400,.400,0.0,0.0,0.0,14.5,0.0,0.0,0.0,11.1,121,127,-4.5
Jonas Valančiūnas,19:15,.508,.462,.154,.308,22.7,5.3,14.7,11.3,4.7,0.0,16.9,35.6,95,113,-3.2
Dyson Daniels,26:09,.717,.625,.500,.500,3.3,15.6,9.0,16.5,0.0,0.0,0.0,7.2,163,120,0.1
Larry Nance Jr.,23:18,.286,.286,.429,.000,11.2,17.5,14.1,18.8,0.0,3.7,12.5,13.2,81,118,-5.7
Naji Marshall,22:30,.510,.400,.200,.400,0.0,13.6,6.3,13.0,0.0,3.8,0.0,10.1,121,120,-1.4
Jose Alvarado,17:11,.244,.167,.500,.833,0.0,11.9,5.5,24.5,8.0,0.0,26.8,25.1,49,103,-8.0
Jaxson Hayes,6:08,.000,.000,1.000,.000,0.0,16.7,7.7,0.0,0.0,0.0,50.0,12.6,0,120,-20.8
Willy Hernangómez,6:08,.765,.700,.400,.400,0.0,16.7,7.7,100.0,7.4,0.0,14.5,43.2,134,103,39.8
Kira Lewis Jr.,6:08,.410,.250,.250,.500,0.0,16.7,7.7,0.0,0.0,0.0,0.0,30.7,95,119,-9.8
Garrett Temple,6:08,1.500,1.500,1.000,.000,14.2,16.7,15.3,26.8,0.0,0.0,0.0,6.3,256,120,17.1
Devonte' Graham,5:48,.500,.500,.500,.000,0.0,0.0,0.0,28.8,7.9,0.0,0.0,13.3,117,109,7.9
