Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ivica Zubac,39:32,.461,.375,.000,.500,14.1,30.9,23.2,4.1,0.0,0.0,33.9,16.4,79,89,-5.7
Paul George,35:49,.414,.361,.333,.167,6.2,18.4,12.8,15.3,1.4,0.0,17.2,28.5,82,91,-3.3
Marcus Morris,35:39,.504,.500,.533,.133,3.1,13.2,8.6,5.4,0.0,0.0,0.0,19.5,110,95,2.6
Reggie Jackson,34:36,.786,.708,.417,.500,0.0,8.2,4.4,17.9,0.0,2.4,12.0,21.1,144,95,11.0
Kawhi Leonard,24:31,.307,.250,.375,.500,0.0,19.2,10.4,26.9,0.0,0.0,0.0,17.4,87,93,-2.0
Norman Powell,22:46,.651,.611,.333,.444,0.0,8.3,4.5,9.4,0.0,0.0,0.0,20.7,137,97,8.0
Terance Mann,14:39,.563,.500,.500,.250,7.6,6.4,7.0,0.0,0.0,0.0,0.0,13.3,126,97,-1.1
Nicolas Batum,13:55,.000,.000,1.000,.000,0.0,20.3,11.0,0.0,0.0,0.0,0.0,3.1,0,93,-4.0
John Wall,13:24,.375,.375,.500,.000,0.0,7.0,3.8,48.7,0.0,0.0,60.0,32.7,48,97,-18.0
Moses Brown,5:09,1.000,1.000,.000,.000,21.7,18.3,19.8,0.0,0.0,0.0,33.3,25.5,114,93,6.0
Brandon Boston Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Robert Covington,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jason Preston,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
