Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,25:48,.250,.250,.375,.000,0.0,14.9,7.4,67.6,1.8,3.0,38.5,21.0,67,104,-3.6
Ivica Zubac,25:38,.615,.600,.000,.500,18.4,37.5,27.8,0.0,3.7,3.0,14.1,23.1,112,93,5.9
Nicolas Batum,22:56,.000,.000,.750,.000,0.0,12.6,6.2,6.2,2.1,0.0,0.0,7.3,16,106,-9.6
Kawhi Leonard,17:55,.607,.556,.444,.222,0.0,16.1,8.0,0.0,2.6,8.5,16.8,27.7,94,98,7.6
Eric Gordon,16:14,.623,.600,.500,.100,0.0,5.9,2.9,30.8,0.0,4.7,8.7,29.4,112,110,11.3
Norman Powell,25:08,.673,.636,.182,.182,3.7,0.0,1.9,16.9,0.0,0.0,0.0,19.7,139,114,6.3
Bones Hyland,23:32,.357,.357,.500,.000,4.0,12.2,8.1,7.9,0.0,0.0,0.0,24.8,80,111,-6.4
Robert Covington,20:24,.333,.333,.333,.000,0.0,28.2,14.0,7.4,0.0,3.7,40.0,10.2,47,103,-8.3
Terance Mann,18:43,.317,.214,.714,.286,0.0,15.4,7.6,16.3,0.0,0.0,11.3,19.8,72,110,-7.9
Mason Plumlee,13:02,.515,.333,.000,.667,21.7,7.4,14.6,24.3,0.0,5.8,34.0,18.8,98,108,-2.4
Amir Coffey,12:00,.840,.833,.667,1.333,0.0,8.0,4.0,15.4,0.0,0.0,17.4,20.0,135,112,7.8
Moussa Diabaté,9:20,.000,.000,.000,.000,20.2,20.6,20.4,0.0,0.0,8.2,0.0,9.0,54,103,-6.0
Xavier Moon,9:20,.417,.417,.500,.000,0.0,10.3,5.1,65.1,0.0,0.0,14.3,31.3,89,112,1.3
