Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,39:39,.316,.288,.231,.077,2.2,25.2,13.1,19.8,1.2,4.6,3.6,30.5,76,102,-2.8
Paul George,36:10,.429,.438,.313,.375,0.0,16.6,7.8,8.6,3.9,0.0,13.9,25.9,78,101,-2.5
Marcus Morris,32:15,.615,.615,.462,.000,0.0,15.5,7.3,10.4,4.4,0.0,0.0,17.5,127,100,8.6
Ivica Zubac,29:14,.652,.571,.000,.714,18.2,23.9,20.9,5.1,0.0,3.1,9.8,15.1,142,105,0.7
Terance Mann,23:59,1.031,1.000,.667,.667,0.0,16.7,7.8,17.2,2.0,0.0,20.5,8.8,169,106,7.8
Norman Powell,31:04,.714,.688,.500,.313,0.0,6.4,3.0,0.0,0.0,0.0,0.0,25.4,142,112,9.0
Reggie Jackson,24:40,.444,.444,.556,.000,0.0,8.1,3.8,11.7,0.0,3.7,10.0,17.6,88,109,-3.2
Nicolas Batum,16:47,.000,.000,1.000,.000,0.0,23.8,11.2,0.0,0.0,0.0,0.0,7.7,0,108,-14.1
Robert Covington,6:12,.500,.500,.500,.000,28.7,0.0,15.2,0.0,0.0,0.0,0.0,14.0,136,113,-2.9
Brandon Boston Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Moses Brown,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Moussa Diabaté,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Luke Kennard,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jason Preston,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
