Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,35:59,.585,.550,.300,.350,4.0,12.1,8.1,4.8,1.4,3.2,11.5,32.0,109,126,0.7
Ivica Zubac,35:02,.761,.714,.000,.286,8.3,29.1,18.7,4.0,0.0,6.5,0.0,9.9,167,125,3.8
Terance Mann,32:00,.600,.600,.600,.000,9.1,9.1,9.1,17.9,0.0,3.6,9.1,15.2,131,130,4.1
Paul George,28:57,.528,.500,.364,.273,5.0,35.2,20.1,20.3,1.8,0.0,28.9,26.4,89,123,-6.1
Marcus Morris,26:57,.571,.500,.571,.286,0.0,5.4,2.7,10.0,0.0,0.0,11.3,14.5,116,133,-2.8
Norman Powell,24:50,.587,.500,.636,.545,0.0,0.0,0.0,0.0,2.0,0.0,18.0,29.6,100,129,-3.8
Nicolas Batum,19:53,.800,.800,.800,.000,0.0,0.0,0.0,7.2,0.0,5.7,16.7,13.3,132,130,1.5
Reggie Jackson,13:51,.700,.700,.200,.000,0.0,10.5,5.3,45.3,3.7,0.0,0.0,15.9,165,123,14.7
Moses Brown,8:59,1.000,1.000,.000,.000,16.2,32.4,24.3,0.0,0.0,0.0,50.0,19.6,92,128,-7.9
Robert Covington,7:00,.000,.000,.500,.000,20.8,20.8,20.8,16.7,0.0,0.0,50.0,25.2,34,130,-30.2
Amir Coffey,3:16,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134,-4.7
Jason Preston,3:16,.500,.500,.500,.000,0.0,44.5,22.3,100.0,0.0,0.0,0.0,27.0,141,126,16.4
