Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,39:47,.534,.474,.211,.526,14.8,2.4,8.4,27.6,1.2,0.0,7.9,25.4,125,117,7.7
Kawhi Leonard,35:56,.539,.524,.143,.238,0.0,39.3,20.0,23.4,0.0,0.0,14.7,30.1,103,107,0.6
Ivica Zubac,25:02,.714,.714,.000,.000,7.8,22.6,15.3,0.0,0.0,6.2,12.5,12.7,130,108,0.7
Nicolas Batum,21:29,.000,.000,1.000,.000,4.6,13.1,8.9,4.6,0.0,3.6,0.0,3.7,61,113,-6.5
Eric Gordon,21:11,.429,.429,1.000,.000,0.0,8.9,4.5,0.0,0.0,0.0,0.0,13.2,96,117,-5.7
Norman Powell,31:33,.578,.545,.136,.318,6.2,8.9,7.6,0.0,1.5,0.0,3.8,32.9,120,114,3.9
Mason Plumlee,22:18,.654,.667,.000,.333,13.2,4.2,8.6,16.0,2.1,0.0,0.0,12.3,154,114,5.6
Terance Mann,19:47,.400,.400,.000,.000,0.0,4.8,2.4,0.0,0.0,3.9,0.0,10.1,88,116,-7.2
Bones Hyland,17:50,.500,.500,.364,.000,0.0,26.4,13.5,15.1,0.0,0.0,15.4,29.0,93,111,-3.9
Robert Covington,5:07,,,,,0.0,36.8,18.8,19.1,0.0,15.1,,0.0,210,97,12.6
Brandon Boston Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Moussa Diabaté,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Xavier Moon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jason Preston,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
