Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paul George,36:27,.626,.579,.579,.211,3.4,15.7,9.8,23.4,1.3,0.0,16.2,30.2,110,110,1.9
Kawhi Leonard,35:27,.388,.278,.278,.333,3.5,25.8,15.0,16.3,1.4,2.3,8.8,28.4,88,107,-5.5
Terance Mann,35:27,.945,.958,.333,.333,0.0,12.9,6.7,15.4,1.4,0.0,12.7,19.8,154,111,10.5
Ivica Zubac,29:20,.658,.667,.000,.222,25.2,23.4,24.2,5.4,1.7,0.0,16.8,18.0,127,108,-0.3
Marcus Morris,19:19,.333,.333,.667,.000,0.0,0.0,0.0,21.3,0.0,0.0,0.0,13.8,93,116,-8.3
Eric Gordon,26:20,.637,.500,.625,.625,0.0,4.3,2.3,37.0,3.7,0.0,0.0,17.2,152,107,12.0
Nicolas Batum,24:01,.375,.375,1.000,.000,0.0,9.5,4.9,10.5,0.0,0.0,20.0,9.3,78,115,-4.8
Mason Plumlee,17:43,1.042,1.000,.000,1.000,0.0,38.7,20.1,23.5,2.8,4.7,0.0,7.2,221,99,13.5
Bones Hyland,15:56,.781,.625,.250,1.000,0.0,21.5,11.2,8.9,3.1,0.0,34.2,24.5,102,106,-0.6
Brandon Boston Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Moses Brown,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Robert Covington,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Moussa Diabaté,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jason Preston,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
