Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nicolas Batum,37:55,.727,.727,.818,.000,5.2,5.4,5.3,22.8,0.0,0.0,0.0,12.7,164,121,7.1
Ivica Zubac,37:08,.639,.667,.000,.889,7.9,27.4,17.5,4.7,0.0,4.3,13.8,17.1,117,109,-2.0
Paul George,32:32,.413,.333,.500,.250,3.0,18.8,10.8,23.9,1.6,2.4,23.1,23.2,85,110,-4.9
Reggie Jackson,31:14,.352,.300,.400,.150,3.1,0.0,1.6,16.7,0.0,0.0,8.6,32.6,82,124,-12.7
Kawhi Leonard,30:12,.418,.333,.400,.267,3.2,20.2,11.6,16.5,0.0,0.0,19.3,30.0,83,115,-9.2
Terance Mann,36:51,.873,.850,.500,.200,10.7,13.8,12.2,19.9,1.4,2.1,15.5,15.3,155,113,12.1
Robert Covington,24:43,.556,.556,.667,.000,0.0,8.2,4.0,14.1,2.1,6.4,10.0,17.7,109,111,1.9
Amir Coffey,19:13,.387,.333,.333,.667,0.0,10.6,5.2,22.8,0.0,0.0,0.0,8.8,117,119,-4.9
Moses Brown,15:11,.451,.500,.000,.667,32.3,20.1,26.3,0.0,0.0,15.6,0.0,22.3,116,105,2.6
Brandon Boston Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Luke Kennard,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
