Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Norman Powell,29:56,.810,.833,.600,.533,0.0,14.9,6.8,21.3,0.0,0.0,0.0,26.0,166,136,17.9
Ivica Zubac,26:00,.558,.538,.000,.077,25.3,21.5,23.6,7.7,0.0,6.7,13.0,25.0,116,128,-0.9
Terance Mann,25:42,.200,.200,.200,.000,0.0,13.0,6.0,26.6,0.0,0.0,37.5,13.1,59,136,-13.7
Nicolas Batum,23:18,1.100,1.100,.800,.000,8.1,14.4,11.0,7.2,0.0,0.0,0.0,9.0,216,136,7.4
Marcus Morris,23:07,.326,.250,.286,.214,0.0,9.7,4.4,20.2,0.0,0.0,6.1,29.7,82,137,-12.6
Amir Coffey,24:42,.538,.500,.429,.143,3.8,9.0,6.2,18.7,0.0,0.0,0.0,12.7,136,137,-3.1
Brandon Boston Jr.,22:41,.354,.333,.222,.222,4.1,14.8,9.0,20.7,0.0,0.0,23.3,23.9,73,135,-16.7
Moussa Diabaté,21:32,.260,.250,.000,1.000,13.1,15.6,14.2,0.0,2.4,12.2,25.8,15.1,59,119,-10.5
Reggie Jackson,19:40,.458,.458,.583,.000,0.0,11.4,5.2,17.9,0.0,0.0,7.7,27.8,97,137,-4.7
Robert Covington,18:43,.340,.200,.600,.400,10.1,17.9,13.6,14.9,0.0,4.7,0.0,13.2,111,131,-2.9
Jason Preston,4:39,.333,.333,.333,.000,0.0,96.0,43.9,0.0,0.0,0.0,25.0,36.1,51,119,-20.9
