Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,38:43,.750,.725,.500,.150,3.3,18.9,11.8,18.3,1.3,1.8,8.6,28.2,139,118,9.8
Paul George,36:53,.546,.472,.500,.389,3.4,17.0,10.8,23.7,1.4,0.0,8.7,29.3,117,119,-1.7
Ivica Zubac,36:35,.773,.667,.000,.667,6.9,11.4,9.4,11.5,1.4,3.9,0.0,14.9,173,119,5.5
Terance Mann,35:11,.333,.333,.333,.000,3.6,17.8,11.4,20.1,0.0,4.0,25.0,5.3,126,119,-0.1
Luke Kennard,20:47,.786,.786,.429,.000,0.0,15.1,8.2,0.0,2.4,0.0,22.2,20.3,104,118,-0.7
Norman Powell,24:26,.437,.455,.545,.091,5.2,12.8,9.4,11.5,0.0,0.0,25.9,29.6,74,124,-15.5
Reggie Jackson,21:38,.889,.889,.778,.000,0.0,0.0,0.0,23.2,2.4,0.0,10.0,21.7,154,123,11.7
Nicolas Batum,20:48,1.031,1.000,1.000,.667,0.0,10.0,5.5,6.2,0.0,0.0,34.0,13.3,126,125,-0.1
Moussa Diabaté,4:59,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-5.4
Brandon Boston Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jason Preston,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
