Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ivica Zubac,34:08,.727,.667,.000,.333,7.2,16.4,12.0,0.0,0.0,0.0,22.5,12.9,116,123,-6.5
Paul George,34:05,.640,.563,.625,.500,0.0,9.8,5.2,51.5,4.6,0.0,20.4,35.6,109,114,8.1
Marcus Morris,30:05,.632,.563,.625,.875,0.0,26.0,13.6,6.6,0.0,0.0,15.3,21.5,105,119,-2.1
Reggie Jackson,29:49,.431,.400,.100,.100,0.0,7.5,3.9,35.7,1.7,0.0,8.7,19.0,96,122,-3.2
Terance Mann,23:22,.922,.875,.500,.500,0.0,23.9,12.5,0.0,0.0,0.0,17.0,12.5,139,120,-1.6
Norman Powell,25:31,.423,.188,.500,.750,0.0,8.7,4.6,6.9,2.0,3.8,8.6,22.6,84,118,-5.6
Nicolas Batum,23:28,.500,.500,.571,.000,5.2,19.0,12.5,8.9,2.2,0.0,12.5,16.9,92,117,-4.0
John Wall,21:36,.484,.250,.250,1.250,0.0,15.5,8.1,33.2,0.0,0.0,24.4,18.8,95,123,-6.7
Luke Kennard,17:54,1.034,1.000,.500,.750,0.0,0.0,0.0,0.0,2.9,0.0,0.0,14.7,196,121,10.7
Moses Brown,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Robert Covington,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
