Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ivica Zubac,30:25,.761,.714,.000,.286,6.3,22.5,13.0,0.0,0.0,3.2,20.2,13.1,126,131,-4.5
Terance Mann,26:56,.425,.500,.400,.400,3.6,0.0,2.1,5.3,5.5,0.0,14.5,10.3,88,126,-4.9
Reggie Jackson,24:47,.638,.600,.600,.400,0.0,5.5,2.3,21.3,4.0,0.0,14.5,22.4,122,127,2.0
Marcus Morris,23:15,.379,.318,.182,.455,4.1,23.6,12.1,6.7,2.1,8.4,7.0,24.7,89,123,-3.9
Amir Coffey,19:27,.512,.375,.750,.500,0.0,7.1,2.9,7.1,0.0,5.0,17.0,12.2,103,134,-6.4
John Wall,25:16,.526,.368,.263,.684,0.0,10.9,4.5,40.1,0.0,0.0,7.5,42.7,119,136,1.9
Robert Covington,23:08,.444,.444,.778,.000,12.4,17.8,14.6,13.5,2.2,0.0,0.0,15.7,124,129,-1.0
Brandon Boston Jr.,22:11,.388,.375,.167,.167,4.3,6.2,5.1,7.6,2.2,0.0,7.2,25.3,89,132,-8.7
Nicolas Batum,21:37,.752,.750,.750,.750,4.4,6.3,5.2,6.8,0.0,4.5,0.0,9.9,170,134,1.4
Moussa Diabaté,16:00,.590,.500,.000,.375,36.0,17.1,28.2,0.0,0.0,0.0,0.0,23.5,149,134,0.7
Moses Brown,3:29,.000,.000,.000,.000,27.6,78.7,48.6,0.0,14.3,0.0,0.0,23.2,37,85,-9.0
Jason Preston,3:29,.500,.500,.000,.000,27.6,0.0,16.2,59.3,0.0,0.0,0.0,23.2,141,139,10.2
