Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Killian Hayes,37:18,.365,.353,.176,.294,0.0,8.0,4.0,19.3,2.6,0.0,0.0,21.0,92,127,-7.7
Marvin Bagley III,35:44,.627,.591,.182,.364,5.5,19.6,12.5,8.2,1.4,0.0,0.0,14.5,141,125,3.0
Isaiah Livers,34:30,.900,.900,.200,.000,2.8,14.5,8.6,7.9,0.0,0.0,0.0,5.9,186,130,0.6
Jaden Ivey,31:41,.659,.553,.316,.632,3.1,22.1,12.5,44.3,0.0,0.0,14.1,36.4,128,127,9.1
James Wiseman,20:20,.509,.417,.083,.333,14.5,14.8,14.6,8.1,2.4,0.0,6.8,29.6,114,125,-1.6
Jalen Duren,27:40,.705,.727,.000,.364,21.2,14.5,17.9,19.2,1.8,0.0,7.3,20.3,147,126,6.8
Cory Joseph,24:23,.269,.214,.571,.143,4.0,4.1,4.1,5.0,0.0,0.0,11.8,14.1,68,134,-14.4
R.J. Hampton,14:46,.190,.143,.714,.286,0.0,20.3,10.1,0.0,0.0,0.0,20.2,27.3,34,128,-25.8
Eugene Omoruyi,13:38,.735,.500,.667,1.333,0.0,0.0,0.0,0.0,0.0,0.0,17.4,17.2,130,135,-7.9
Buddy Boeheim,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rodney McGruder,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jared Rhoden,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
