Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Marvin Bagley III,34:05,.683,.708,.167,.500,16.4,25.0,20.8,13.0,1.4,7.4,12.0,20.4,128,107,9.2
Jaden Ivey,30:22,.336,.321,.286,.143,7.4,7.0,7.2,11.9,0.0,0.0,25.2,27.3,61,120,-14.8
Isaiah Livers,24:35,.583,.583,.667,.000,0.0,17.4,8.9,14.4,2.0,0.0,0.0,10.2,131,113,2.1
James Wiseman,23:49,.218,.167,.167,.333,0.0,40.3,20.6,6.5,2.0,7.1,36.8,19.1,34,103,-12.3
Killian Hayes,17:36,.300,.286,.143,.429,0.0,12.1,6.2,49.5,2.7,0.0,10.7,22.1,81,113,-4.3
Hamidou Diallo,26:35,.538,.538,.000,.000,8.4,20.1,14.4,8.9,1.8,3.2,18.8,25.1,91,110,-1.8
Cory Joseph,23:40,.945,.833,.333,1.333,0.0,9.0,4.6,21.0,0.0,3.6,38.7,13.7,120,117,0.8
R.J. Hampton,16:54,.564,.438,.500,.500,0.0,6.3,3.2,23.2,0.0,0.0,29.1,34.0,88,119,-7.8
Rodney McGruder,15:28,.532,.000,1.000,2.000,0.0,13.8,7.1,9.4,0.0,0.0,0.0,5.1,140,119,-3.5
Eugene Omoruyi,12:00,.410,.250,.500,.500,9.3,0.0,4.5,0.0,0.0,0.0,17.0,20.5,82,121,-11.6
Jared Rhoden,9:03,.250,.250,.250,.000,24.7,11.8,18.1,0.0,0.0,0.0,0.0,18.4,78,120,-8.9
Buddy Boeheim,5:53,.500,.500,1.000,.000,0.0,18.1,9.3,0.0,0.0,0.0,0.0,21.3,105,119,-0.3
