Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bojan Bogdanović,30:46,.651,.531,.500,.563,0.0,4.6,2.1,20.1,0.0,0.0,9.1,30.9,131,134,4.3
Killian Hayes,30:38,.360,.308,.385,.154,7.5,13.8,10.3,35.1,3.2,0.0,0.0,19.6,112,125,-2.7
Jalen Duren,28:46,.800,.800,.000,.000,11.9,39.3,24.2,9.4,5.2,0.0,28.6,10.5,130,119,3.4
Isaiah Stewart,28:46,.514,.357,.429,.571,4.0,29.4,15.4,0.0,1.7,3.3,0.0,13.2,122,125,-2.3
Jaden Ivey,27:33,.696,.682,.273,.545,4.1,15.4,9.2,5.8,1.8,0.0,6.8,23.0,136,129,2.7
Alec Burks,21:58,.530,.500,.500,.300,5.2,25.7,14.4,6.6,2.2,0.0,15.0,26.2,100,127,-4.3
Marvin Bagley III,19:14,.676,.625,.000,.250,11.9,14.7,13.1,0.0,0.0,4.9,0.0,20.0,148,128,2.7
Saddiq Bey,19:14,.601,.571,.286,.429,0.0,7.3,3.3,0.0,0.0,0.0,0.0,18.7,126,133,-4.8
Kevin Knox,17:14,.615,.583,.500,.500,6.6,16.4,11.0,0.0,2.9,0.0,12.0,20.9,116,126,-2.5
Cory Joseph,15:51,.510,.400,.200,.400,0.0,0.0,0.0,33.7,0.0,0.0,0.0,16.0,133,134,-3.2
Hamidou Diallo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rodney McGruder,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nerlens Noel,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
