Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Killian Hayes,29:21,.500,.500,.385,.000,0.0,7.6,3.8,34.0,1.6,5.7,18.8,23.5,93,120,-2.5
Jaden Ivey,27:57,.430,.278,.556,.667,0.0,24.0,12.1,15.3,5.1,0.0,25.6,24.2,75,111,-7.3
Isaiah Stewart,27:00,.571,.571,.714,.000,0.0,16.5,8.4,5.6,0.0,6.2,0.0,11.2,115,121,-2.4
Bojan Bogdanović,24:02,.781,.625,.500,1.000,0.0,4.6,2.3,6.9,2.0,0.0,20.7,26.1,124,124,2.4
Marvin Bagley III,20:59,.444,.444,.111,.000,5.4,21.3,13.5,0.0,0.0,4.0,0.0,18.5,93,121,-8.2
Saddiq Bey,33:00,.564,.469,.375,.750,6.9,13.5,10.3,38.0,0.0,0.0,4.5,29.1,127,126,3.1
Cory Joseph,20:03,1.000,1.000,.750,.000,0.0,11.1,5.6,24.1,0.0,0.0,20.0,10.8,152,127,1.6
Alec Burks,18:39,.438,.438,.500,.000,6.1,18.0,12.1,8.8,2.5,0.0,11.1,20.8,86,119,-7.1
Jalen Duren,15:01,,,,,15.2,7.4,11.3,25.9,3.2,11.2,100.0,2.9,136,113,3.8
Hamidou Diallo,12:00,.727,.667,.000,.333,9.5,0.0,4.7,19.0,0.0,0.0,0.0,24.7,153,130,5.9
Kevin Knox,11:58,.615,.625,.500,.500,9.6,37.3,23.6,0.0,0.0,0.0,0.0,17.6,127,119,-0.5
Rodney McGruder,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nerlens Noel,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
