Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Killian Hayes,26:02,.500,.500,.364,.000,0.0,4.6,2.3,33.7,5.6,0.0,0.0,18.8,121,134,1.8
Isaiah Stewart,26:02,.684,.654,.692,.154,4.5,18.4,11.4,6.0,0.0,3.0,12.6,27.2,115,141,0.2
Marvin Bagley III,23:22,.650,.650,.600,.000,10.0,25.7,17.8,12.9,0.0,0.0,28.6,26.7,95,140,-6.4
Isaiah Livers,23:10,.600,.600,1.000,.000,0.0,15.5,7.7,5.5,0.0,0.0,0.0,9.6,121,144,-4.6
Bojan Bogdanović,19:22,.752,.750,.333,1.000,0.0,0.0,0.0,15.4,0.0,0.0,25.8,26.8,110,149,-5.2
Jalen Duren,26:59,.857,.857,.000,.000,13.0,8.9,11.0,5.7,1.8,0.0,12.5,13.2,153,141,-2.1
Cory Joseph,21:58,.688,.688,.250,.000,0.0,5.5,2.7,21.1,2.2,0.0,11.1,18.2,125,141,-4.1
Saddiq Bey,18:23,.446,.364,.455,.273,0.0,6.5,3.2,8.3,0.0,0.0,0.0,29.8,96,146,-13.1
Kevin Knox,17:03,.403,.250,.750,1.250,0.0,21.1,10.4,7.2,2.8,9.2,0.0,16.2,95,131,-3.3
Alec Burks,14:46,.000,.000,1.000,.000,0.0,16.3,8.0,38.7,3.3,0.0,50.0,12.1,65,135,-10.3
Hamidou Diallo,14:34,.666,.800,.000,.800,8.0,0.0,4.1,45.7,0.0,5.4,12.9,23.7,131,146,5.9
Rodney McGruder,8:19,.000,.000,1.000,.000,0.0,14.4,7.1,13.7,0.0,0.0,66.7,16.1,21,144,-22.0
