Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bojan Bogdanović,35:15,.706,.714,.500,.143,0.0,2.9,1.5,8.2,1.3,0.0,21.2,21.8,108,110,-1.8
Jalen Duren,32:55,.732,.750,.000,.250,7.1,34.1,21.5,8.3,1.4,2.6,36.0,17.1,96,102,-1.8
Jaden Ivey,29:22,.940,.909,.364,.364,4.0,7.0,5.6,37.0,0.0,2.9,7.3,19.0,184,110,17.2
Isaiah Stewart,28:13,.311,.250,.167,.167,20.7,39.8,30.9,26.2,1.6,0.0,0.0,18.5,114,102,2.2
Alec Burks,26:05,.563,.500,.583,.417,0.0,23.5,12.5,10.6,0.0,0.0,6.6,23.7,118,109,-1.4
Saddiq Bey,30:02,.619,.594,.500,.250,11.7,17.0,14.5,10.2,0.0,0.0,5.3,25.4,131,110,2.0
Killian Hayes,23:56,.333,.333,.167,.000,0.0,4.3,2.3,25.1,1.9,0.0,33.3,15.3,76,109,-10.6
Hamidou Diallo,20:04,.608,.750,.000,1.000,5.8,0.0,2.7,6.5,4.6,0.0,25.8,15.7,93,104,-2.4
Isaiah Livers,14:08,.500,.500,1.000,.000,0.0,14.5,7.7,0.0,3.2,6.1,62.5,23.0,33,100,-12.1
Kevin Knox,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rodney McGruder,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nerlens Noel,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
