Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaiah Stewart,28:21,.461,.375,.250,.500,0.0,24.2,11.4,5.9,0.0,3.2,23.5,17.8,75,124,-8.8
Saddiq Bey,27:05,.549,.417,.333,.833,3.8,16.9,10.0,0.0,3.2,0.0,19.6,14.9,95,120,-3.6
Jaden Ivey,26:43,.434,.318,.273,.818,0.0,12.8,6.1,12.6,0.0,0.0,25.1,29.6,71,127,-15.7
Bojan Bogdanović,25:24,.643,.600,.200,.200,0.0,9.0,4.2,30.0,0.0,0.0,5.8,27.0,126,128,5.7
Jalen Duren,22:11,.363,.333,.000,.333,23.0,30.9,26.7,21.9,2.0,4.1,0.0,12.3,117,118,2.4
Alec Burks,24:15,.635,.500,.273,.818,0.0,14.1,6.7,24.6,0.0,0.0,6.3,26.1,130,128,5.0
Cory Joseph,21:17,.333,.333,.167,.000,0.0,16.1,7.6,22.9,2.0,0.0,33.3,16.8,58,122,-11.6
Hamidou Diallo,20:45,.775,.833,.111,.333,4.9,16.5,10.4,13.0,4.2,8.7,16.2,23.5,122,110,10.9
Rodney McGruder,17:57,.258,.000,.667,.667,5.7,12.7,9.0,0.0,2.4,0.0,20.5,10.8,57,121,-11.7
Kevin Knox,12:00,.515,.333,.333,.667,0.0,28.6,13.5,0.0,0.0,0.0,20.5,16.1,86,126,-8.8
Marvin Bagley III,8:20,.515,.333,.000,.667,12.3,13.7,12.9,0.0,0.0,0.0,20.5,23.2,94,127,-12.1
Nerlens Noel,5:42,.000,.000,.000,.000,0.0,0.0,0.0,0.0,7.7,0.0,50.0,13.9,0,111,-14.5
Killian Hayes,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
