Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaiah Stewart,33:18,.504,.467,.467,.133,14.8,25.4,19.7,8.9,4.6,0.0,5.9,22.0,120,130,-2.1
Bojan Bogdanović,31:09,.482,.474,.316,.211,4.0,13.6,8.4,32.2,1.6,0.0,12.6,33.1,105,139,-5.4
Jalen Duren,30:50,.500,.500,.000,.000,12.0,22.9,17.1,12.3,0.0,0.0,20.0,7.0,129,141,-6.2
Saddiq Bey,30:38,.385,.385,.538,.000,8.0,9.2,8.6,9.0,3.3,0.0,13.3,21.3,88,136,-9.2
Jaden Ivey,29:13,.788,.700,.500,.900,0.0,4.8,2.3,31.7,0.0,0.0,17.7,25.2,144,145,1.2
Alec Burks,21:45,1.006,1.000,.444,.111,0.0,6.5,3.0,34.5,0.0,0.0,17.5,22.8,159,144,11.9
Cory Joseph,18:47,.725,.000,.000,4.000,6.6,0.0,3.5,18.7,2.7,0.0,0.0,6.4,197,140,-1.7
Rodney McGruder,16:51,.799,.917,.833,.333,7.3,0.0,3.9,19.2,0.0,0.0,12.7,20.3,136,146,5.8
Kevin Knox,14:12,.644,.500,1.000,.667,0.0,29.8,13.9,0.0,3.6,0.0,20.5,14.9,109,131,-5.2
Marvin Bagley III,13:17,.583,.583,.333,.000,9.3,10.6,9.9,0.0,0.0,5.6,0.0,19.6,128,140,-5.3
Hamidou Diallo,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Killian Hayes,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Nerlens Noel,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
