Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Killian Hayes,37:46,.450,.417,.222,.111,5.0,18.6,11.1,38.0,4.0,0.0,13.7,23.8,107,106,2.0
Bojan Bogdanović,33:13,.452,.452,.190,.000,2.8,10.6,6.3,16.7,0.0,0.0,19.2,32.1,85,117,-8.6
Marvin Bagley III,31:19,.542,.542,.083,.000,21.0,18.7,20.0,5.1,1.6,2.6,7.7,17.0,126,109,2.1
Isaiah Livers,30:08,.500,.500,.571,.000,0.0,3.9,1.7,4.7,1.7,0.0,0.0,9.5,120,115,-2.4
Rodney McGruder,19:57,.571,.571,.857,.000,14.2,17.6,15.7,15.1,0.0,0.0,0.0,14.4,148,115,7.0
Kevin Knox,29:19,.500,.500,.429,.000,6.4,8.0,7.1,4.8,1.7,5.6,0.0,9.8,128,110,1.5
Hamidou Diallo,21:47,.727,.667,.000,.333,0.0,32.2,14.4,7.3,0.0,0.0,42.1,22.4,81,111,-8.4
Alec Burks,17:38,.548,.417,.333,.667,0.0,13.3,5.9,9.7,0.0,0.0,16.2,43.1,105,115,-3.2
Jalen Duren,14:25,.725,.000,.000,4.000,19.6,16.2,18.1,17.1,0.0,0.0,26.6,10.7,146,114,0.5
Nerlens Noel,2:16,.000,.000,.000,.000,41.5,0.0,23.0,0.0,0.0,0.0,0.0,18.1,57,117,-26.1
Braxton Key,2:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-7.3
Jaden Ivey,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
