Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Eugene Omoruyi,31:56,.632,.654,.385,.077,6.3,13.1,9.6,8.4,4.7,0.0,0.0,17.1,144,98,4.4
Rodney McGruder,31:30,.643,.643,.357,.000,6.3,9.9,8.1,8.2,1.6,0.0,6.7,19.3,138,106,2.0
Killian Hayes,28:46,.421,.364,.273,.182,0.0,3.6,1.8,44.4,3.5,0.0,29.6,23.8,96,105,-5.2
James Wiseman,24:28,.537,.533,.067,.267,20.4,38.4,29.2,6.1,0.0,11.3,10.7,31.1,114,93,0.5
Isaiah Livers,19:53,.143,.143,.571,.000,10.1,10.5,10.3,0.0,0.0,0.0,0.0,14.3,59,109,-19.4
Cory Joseph,32:17,.762,.750,.571,.071,3.1,12.9,7.9,20.6,1.6,0.0,12.2,20.6,148,105,8.4
R.J. Hampton,24:09,.845,.813,.375,.250,8.3,17.3,12.7,15.7,0.0,0.0,18.4,18.3,149,107,7.0
Jalen Duren,23:32,.545,.545,.000,.000,21.2,26.6,23.9,17.1,2.1,7.8,15.4,22.4,119,95,4.6
Buddy Boeheim,22:34,.214,.214,1.000,.000,0.0,0.0,0.0,4.6,4.5,0.0,0.0,12.6,69,104,-8.9
Jared Rhoden,0:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-7.8
Marvin Bagley III,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Hamidou Diallo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
