Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bojan Bogdanović,31:34,.466,.346,.385,.538,0.0,12.7,5.6,19.1,0.0,0.0,15.7,28.5,87,131,-7.5
Killian Hayes,29:25,.500,.500,.444,.000,0.0,9.1,4.0,41.7,3.6,0.0,18.2,17.6,97,124,-2.8
Isaiah Stewart,28:08,.375,.375,.417,.000,7.4,23.7,14.6,22.1,1.9,2.8,7.7,21.8,85,122,-3.0
Jalen Duren,27:25,.788,.750,.000,.250,19.0,19.5,19.2,18.0,0.0,8.6,0.0,15.3,172,124,10.8
Jaden Ivey,25:36,.727,.667,.500,.333,0.0,5.2,2.3,7.7,2.1,0.0,36.8,20.0,85,129,-9.8
Saddiq Bey,22:58,.451,.250,.667,.667,0.0,34.8,15.3,0.0,0.0,3.4,0.0,15.9,100,122,-3.7
Isaiah Livers,19:19,.676,.625,.750,.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,134,135,-4.2
Cory Joseph,17:49,.500,.500,.667,.000,0.0,7.5,3.3,29.6,3.0,4.4,0.0,7.9,127,124,2.8
Alec Burks,15:49,.184,.100,.400,.200,0.0,0.0,0.0,11.3,6.7,0.0,0.0,32.4,47,121,-12.2
Hamidou Diallo,14:29,.667,.667,.000,.000,7.2,0.0,4.0,0.0,0.0,0.0,25.0,26.0,90,135,-10.2
Kevin Knox,4:06,.000,.000,1.000,.000,25.5,0.0,14.3,0.0,13.0,0.0,33.3,34.5,21,107,-22.6
Nerlens Noel,3:22,.000,.000,.000,.000,0.0,39.6,17.4,0.0,0.0,0.0,0.0,28.0,0,122,-35.4
Buddy Boeheim,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rodney McGruder,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jared Rhoden,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
