Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bojan Bogdanović,34:17,.691,.600,.333,.467,0.0,14.9,7.8,17.2,0.0,0.0,10.0,24.9,133,127,1.1
Isaiah Stewart,29:29,.742,.714,.571,.571,15.1,13.9,14.5,16.0,0.0,6.0,18.6,15.5,137,124,4.1
Saddiq Bey,27:11,.486,.400,.300,.300,8.2,11.3,9.8,5.9,1.8,0.0,8.1,19.2,107,124,-4.5
Jaden Ivey,25:02,.379,.364,.091,.455,4.5,8.2,6.4,26.1,3.9,0.0,23.3,29.2,74,121,-9.3
Cory Joseph,5:55,.000,.000,1.000,.000,0.0,0.0,0.0,21.9,0.0,0.0,0.0,7.2,55,133,-23.7
Killian Hayes,34:11,.427,.375,.500,.167,0.0,17.9,9.4,31.3,4.3,0.0,23.7,21.0,86,116,-4.8
Alec Burks,25:20,.548,.458,.417,.667,0.0,8.1,4.2,6.9,0.0,0.0,0.0,26.0,122,130,-3.9
Isaiah Livers,22:06,.799,.750,1.000,.333,10.1,9.2,9.7,7.1,0.0,8.0,0.0,13.2,172,125,10.1
Jalen Duren,21:10,.181,.000,.000,4.000,10.5,28.9,20.2,0.0,0.0,4.2,26.6,7.5,60,119,-9.5
Hamidou Diallo,15:18,.851,.800,.000,1.200,7.3,6.7,7.0,12.8,0.0,5.8,11.6,24.0,156,128,10.7
Kevin Knox,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rodney McGruder,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nerlens Noel,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
