Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bam Adebayo,37:43,.617,.563,.000,.375,5.5,16.4,9.9,19.2,0.0,5.7,5.1,22.6,130,119,3.7
Jimmy Butler,37:07,.462,.364,.091,.636,2.8,25.0,11.8,23.6,2.6,0.0,12.4,18.8,102,117,-0.3
Kyle Lowry,36:46,.651,.438,.500,1.000,2.8,16.8,8.5,19.2,2.6,2.9,14.8,16.0,130,115,3.8
Tyler Herro,34:52,.715,.705,.364,.182,3.0,8.9,5.4,0.0,0.0,0.0,11.2,33.3,122,124,6.9
Caleb Martin,25:56,.455,.389,.222,.222,4.0,17.9,9.6,5.7,3.7,0.0,0.0,16.5,106,115,-1.0
Max Strus,34:27,.367,.367,.733,.000,6.1,13.5,9.0,4.3,1.4,0.0,0.0,18.9,88,121,-6.4
Gabe Vincent,19:44,.375,.375,.500,.000,0.0,7.8,3.2,6.8,0.0,0.0,0.0,8.8,89,124,-9.7
Udonis Haslem,7:57,.521,.500,.000,1.000,0.0,19.5,7.8,0.0,0.0,0.0,0.0,15.7,108,123,-5.8
Duncan Robinson,4:38,.347,.000,.000,1.000,22.5,33.4,26.9,0.0,0.0,0.0,0.0,27.0,100,120,-14.7
Nikola Jović,0:50,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-6.5
Haywood Highsmith,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dru Smith,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
