Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jalen Green,40:25,.552,.525,.350,.300,5.7,13.2,9.6,22.9,1.3,0.0,4.2,25.4,131,124,1.6
Kevin Porter Jr.,38:59,.617,.607,.857,.357,0.0,10.9,5.7,20.7,2.7,0.0,15.6,21.4,122,121,3.1
Alperen Şengün,36:24,.500,.500,.059,.000,6.3,26.4,16.7,4.1,2.8,0.0,10.5,22.7,104,117,-5.5
Kenyon Martin Jr.,30:17,.726,.643,.286,.857,11.3,10.6,10.9,0.0,0.0,0.0,0.0,13.8,167,127,1.3
Jabari Smith Jr.,28:57,.688,.688,.375,.000,7.9,22.1,15.2,4.8,1.8,3.1,20.0,15.0,120,118,-0.7
Tari Eason,22:02,.563,.563,.250,.000,10.4,14.5,12.5,0.0,4.7,4.0,11.1,17.7,115,112,0.8
Jae'Sean Tate,21:17,.732,.750,.333,.833,5.4,25.1,15.6,33.2,0.0,4.2,0.0,16.7,171,121,14.4
Josh Christopher,11:58,.436,.333,.333,.333,0.0,0.0,0.0,11.5,0.0,0.0,12.7,28.6,94,130,-14.2
Usman Garuba,7:29,.000,.000,.500,.000,45.8,14.3,29.5,0.0,6.9,0.0,50.0,23.2,47,111,-24.5
Boban Marjanović,2:12,,,,,0.0,48.5,25.1,0.0,0.0,0.0,,0.0,0,119,-6.0
Frank Kaminsky,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Daishen Nix,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
