Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Monte Morris,32:27,.508,.500,.143,.286,7.8,8.2,8.0,7.9,0.0,2.1,11.3,12.3,111,107,-3.0
Kyle Kuzma,31:25,.549,.594,.188,.313,0.0,17.0,10.0,5.4,0.0,2.2,9.9,28.8,99,103,-1.5
Kristaps Porziņģis,30:46,.542,.464,.429,.571,4.1,20.2,13.6,23.9,0.0,2.3,5.4,27.0,122,101,4.4
Corey Kispert,19:15,.901,.875,.500,.250,0.0,13.9,8.1,7.2,0.0,0.0,18.4,12.7,144,105,-0.8
Deni Avdija,18:27,.307,.250,.750,.500,0.0,14.5,8.5,13.2,0.0,0.0,17.0,14.3,72,105,-10.3
Will Barton,26:39,.300,.300,.300,.000,4.7,16.7,11.7,4.9,0.0,0.0,23.1,21.8,58,105,-14.7
Rui Hachimura,26:18,.531,.500,.000,.583,0.0,10.1,6.0,0.0,0.0,2.6,11.7,29.1,96,106,-6.2
Jordan Goodwin,21:23,1.079,1.071,.143,.286,11.8,8.3,9.8,42.7,0.0,6.5,11.3,18.6,192,104,25.9
Anthony Gill,16:59,.773,.667,.000,.667,7.4,0.0,3.1,7.8,0.0,0.0,0.0,10.2,172,112,-0.3
Daniel Gafford,11:09,1.025,1.000,.000,.500,22.7,39.9,32.8,12.9,4.5,0.0,29.1,13.8,154,85,13.4
Taj Gibson,5:10,.000,.000,.000,.000,24.4,0.0,10.1,44.2,9.6,0.0,50.0,17.3,71,92,3.7
Johnny Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
