Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bradley Beal,40:33,.594,.595,.333,.095,0.0,9.5,4.7,21.9,5.8,0.0,18.6,27.0,104,95,4.4
Kyle Kuzma,37:46,.660,.632,.474,.263,2.5,22.9,12.7,23.3,0.0,0.0,15.9,27.2,121,102,5.7
Kristaps Porziņģis,34:12,.302,.263,.421,.105,11.2,11.2,11.2,8.2,1.4,10.3,16.8,28.4,69,98,-9.2
Corey Kispert,32:20,.799,.714,.429,.571,5.9,11.9,8.9,13.1,0.0,2.2,0.0,11.0,180,106,7.7
Deni Avdija,31:08,.524,.545,.273,.091,12.3,27.8,20.0,5.0,0.0,2.3,8.0,16.3,113,99,-1.2
Jordan Goodwin,24:29,.512,.625,.250,.500,3.9,3.9,3.9,5.4,0.0,8.6,17.0,9.8,96,105,-1.2
Will Barton,20:44,.250,.250,.333,.000,0.0,4.6,2.3,12.3,0.0,6.8,0.0,11.8,77,106,-3.3
Daniel Gafford,7:58,.694,.500,.000,1.000,12.1,24.1,18.1,0.0,0.0,8.9,41.0,24.9,89,96,-7.2
Taj Gibson,5:50,.333,.333,.333,.000,16.5,16.5,16.5,0.0,0.0,0.0,0.0,20.9,90,103,-14.6
Johnny Davis,4:59,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0,111,-17.8
Vernon Carey Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Devon Dotson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Todd,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
