Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,39:00,.472,.472,.333,.000,0.0,15.7,8.1,9.4,1.3,2.2,14.3,24.9,82,107,-5.7
Deni Avdija,37:21,.564,.438,.375,.500,2.9,24.6,14.1,20.0,1.3,2.3,23.5,15.8,103,103,-0.2
Kristaps Porziņģis,35:21,.458,.421,.158,.211,3.1,17.3,10.4,10.8,5.7,0.0,8.8,29.8,89,98,0.3
Corey Kispert,32:52,.438,.438,.500,.000,3.3,3.1,3.2,4.6,0.0,0.0,11.1,12.7,86,115,-8.8
Monte Morris,30:54,.667,.667,.222,.000,0.0,9.9,5.1,27.5,1.6,0.0,10.0,15.0,128,109,2.8
Will Barton,23:09,.583,.583,.417,.000,0.0,13.2,6.8,16.2,0.0,0.0,14.3,28.0,98,112,1.6
Jordan Goodwin,22:33,.421,.286,.286,.429,14.5,22.6,18.7,20.1,6.7,0.0,10.7,19.1,104,94,4.2
Daniel Gafford,10:20,.773,.667,.000,.667,10.6,19.8,15.3,0.0,0.0,0.0,20.5,21.9,126,109,-1.3
Anthony Gill,8:30,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-9.9
Vernon Carey Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Johnny Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Devon Dotson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Taj Gibson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
