Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,34:25,.335,.346,.538,.077,3.0,26.8,15.7,13.8,0.0,0.0,22.9,22.1,64,94,-11.8
Deni Avdija,33:54,.606,.625,.438,.188,0.0,5.4,2.9,28.7,1.4,0.0,14.8,26.1,106,99,2.3
Corey Kispert,32:03,.750,.750,.250,.000,0.0,5.8,3.1,5.3,3.0,0.0,11.1,12.2,123,96,2.4
Kristaps Porziņģis,31:23,.709,.667,.667,.400,10.0,8.8,9.4,12.1,3.1,4.5,10.2,27.2,129,91,12.8
Monte Morris,27:22,.460,.450,.400,.200,3.8,16.9,10.7,36.3,3.5,2.6,15.5,20.5,102,88,3.8
Jordan Goodwin,26:08,.635,.643,.571,.286,4.0,24.7,15.0,24.1,1.9,2.7,0.0,13.1,145,88,8.7
Will Barton,22:41,.389,.389,.444,.000,4.6,16.3,10.8,21.4,2.1,0.0,10.0,19.2,90,93,-2.5
Daniel Gafford,16:37,.613,1.000,.000,7.000,12.6,16.7,14.7,8.7,0.0,8.5,32.9,15.9,98,92,-4.9
Rui Hachimura,15:27,.214,.214,.286,.000,0.0,11.9,6.3,9.4,0.0,0.0,0.0,19.7,56,100,-13.7
Vernon Carey Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Johnny Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan Schakel,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Todd,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
