Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,38:52,.600,.568,.455,.136,7.4,11.8,9.4,23.4,1.3,0.0,11.4,28.6,116,117,3.4
Bradley Beal,37:48,.657,.650,.350,.150,5.1,9.1,6.9,24.4,1.3,6.0,4.5,24.9,133,113,11.4
Kristaps Porziņģis,35:52,.466,.417,.222,.167,5.4,15.9,10.2,4.4,0.0,4.2,4.9,23.9,100,116,-6.5
Corey Kispert,34:32,.265,.278,.778,.111,5.6,0.0,3.0,14.9,1.4,0.0,9.6,12.8,79,120,-9.7
Deni Avdija,30:42,.376,.250,.500,.750,3.1,29.8,15.3,21.2,1.6,5.0,22.0,18.7,82,108,-4.8
Jordan Goodwin,25:04,.717,.625,.500,.500,3.8,22.8,12.5,10.6,3.9,0.0,29.1,11.6,112,109,-2.2
Will Barton,16:09,.282,.188,.625,.250,0.0,21.2,9.7,32.1,3.1,0.0,10.1,25.8,77,111,-7.2
Anthony Gill,12:55,1.000,1.000,.000,.000,7.4,17.7,12.1,10.2,0.0,5.9,0.0,3.3,212,114,2.6
Daniel Gafford,8:06,1.000,1.000,.000,.000,11.9,28.2,19.3,0.0,0.0,9.4,0.0,15.6,204,108,11.8
Vernon Carey Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Devon Dotson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Taj Gibson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Todd,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
