Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,35:47,.644,.688,.500,.375,0.0,9.9,3.9,14.9,0.0,0.0,13.9,25.4,104,136,-6.0
Corey Kispert,34:38,.800,.800,.600,.000,0.0,5.1,2.0,7.0,0.0,2.1,0.0,12.1,143,135,-1.4
Deni Avdija,28:44,.643,.643,.286,.000,0.0,37.1,14.5,20.2,4.6,0.0,22.2,13.2,112,124,-0.9
Monte Morris,27:30,.812,.818,.636,.273,0.0,0.0,0.0,34.1,1.6,0.0,0.0,18.8,163,134,7.4
Taj Gibson,17:57,.592,.500,.600,.800,6.4,9.9,7.8,12.5,5.0,4.0,0.0,15.8,135,123,-0.6
Will Barton,35:43,.608,.600,.533,.467,3.2,10.0,5.8,31.3,1.2,0.0,21.7,27.2,107,134,-3.4
Daniel Gafford,25:40,.527,.500,.000,.100,0.0,48.5,19.0,14.5,1.7,5.6,8.7,18.7,102,125,-3.0
Jordan Goodwin,20:30,.466,.458,.333,.167,5.6,0.0,3.4,38.7,0.0,3.5,13.4,30.5,100,135,-6.1
Anthony Gill,11:47,.750,.750,.250,.000,9.7,15.1,11.8,11.4,3.8,0.0,0.0,14.3,156,128,2.7
Devon Dotson,1:44,.000,.000,.000,.000,0.0,0.0,0.0,57.7,25.7,0.0,0.0,24.3,61,83,14.4
Kristaps Porziņģis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
