Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,39:01,.439,.476,.476,.190,6.2,13.7,10.1,13.6,0.0,2.0,14.9,30.6,81,114,-5.7
Jordan Goodwin,35:55,.557,.556,.222,.222,0.0,11.9,6.3,30.9,2.7,0.0,23.3,16.0,103,110,1.2
Corey Kispert,35:34,.393,.364,.545,.091,6.7,6.0,6.4,4.1,1.4,0.0,8.0,15.6,85,114,-5.4
Deni Avdija,26:37,.752,.625,.750,.750,0.0,28.1,14.9,5.4,0.0,0.0,15.8,10.6,130,114,-2.1
Kristaps Porziņģis,24:05,.733,.636,.091,.545,0.0,13.3,7.0,8.6,4.0,3.2,26.8,34.5,104,104,3.4
Will Barton,33:06,.693,.667,.533,.133,0.0,22.6,11.9,40.0,0.0,0.0,5.9,22.7,139,114,10.0
Daniel Gafford,20:21,.868,1.000,.000,1.000,5.9,47.2,27.7,0.0,0.0,0.0,14.8,14.8,142,111,4.2
Devon Dotson,12:05,.000,.000,.333,.000,9.9,8.8,9.3,10.7,4.0,0.0,25.0,14.8,33,108,-12.4
Anthony Gill,8:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.3,0,118,-13.6
Taj Gibson,4:55,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,18.1,0,118,-23.8
Monte Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
