Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kristaps Porziņģis,33:58,.648,.594,.313,.250,10.9,23.6,17.4,4.6,0.0,0.0,5.3,24.1,129,131,2.1
Corey Kispert,33:53,.660,.625,.833,.167,0.0,16.9,8.7,4.1,1.4,0.0,18.9,20.5,102,129,-1.9
Monte Morris,26:31,.813,.813,.250,.000,0.0,4.3,2.2,52.3,0.0,0.0,27.3,18.1,136,136,4.7
Daniel Gafford,23:18,.838,.833,.000,.667,5.3,14.7,10.2,13.0,0.0,0.0,0.0,14.5,177,133,3.6
Kyle Kuzma,23:06,.644,.577,.615,.308,10.7,29.7,20.5,14.1,0.0,0.0,25.3,37.4,101,129,-6.2
Rui Hachimura,27:29,.375,.375,.250,.000,0.0,12.5,6.5,5.0,0.0,2.6,7.7,20.7,74,131,-11.0
Deni Avdija,21:43,.291,.333,.333,.333,5.7,15.8,10.9,17.6,0.0,0.0,0.0,13.8,90,133,-7.4
Jordan Goodwin,17:25,1.064,1.500,1.000,2.000,0.0,6.6,3.4,28.1,5.4,0.0,61.5,12.2,98,123,2.1
Delon Wright,16:54,.500,.500,.500,.000,0.0,0.0,0.0,23.5,5.6,0.0,33.3,15.5,87,124,-3.7
Taj Gibson,11:08,1.000,1.000,.000,.000,0.0,10.3,5.3,0.0,0.0,0.0,50.0,15.7,74,133,-13.8
Anthony Gill,4:35,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,97,137,-8.1
Will Barton,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
