Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Deni Avdija,38:51,.536,.500,.125,.375,3.0,13.0,7.8,20.6,4.6,0.0,0.0,10.0,132,104,5.1
Kyle Kuzma,37:55,.531,.500,.278,.222,0.0,16.7,8.0,4.1,2.4,0.0,13.2,25.1,92,109,-3.9
Monte Morris,37:15,.632,.615,.462,.077,0.0,6.8,3.3,32.2,0.0,1.9,18.2,18.5,116,113,-0.4
Kristaps Porziņģis,34:36,.582,.471,.353,.941,3.4,29.2,15.8,18.6,2.6,4.1,17.2,35.1,105,103,2.1
Corey Kispert,30:04,.625,.625,.625,.000,3.9,8.4,6.1,4.6,3.0,0.0,20.0,13.9,101,108,-1.6
Will Barton,18:09,.429,.429,.714,.000,0.0,20.9,10.0,7.4,0.0,3.9,12.5,18.4,79,110,-4.2
Daniel Gafford,17:31,.940,1.000,.000,.750,6.7,14.4,10.4,0.0,2.5,8.2,27.3,17.5,128,101,2.6
Jordan Goodwin,12:36,.333,.333,.167,.000,9.3,30.1,19.3,11.4,3.5,0.0,14.3,23.2,72,104,-6.6
Taj Gibson,10:10,.644,.833,.667,.667,11.5,24.8,17.9,0.0,0.0,0.0,20.5,20.1,97,113,-3.9
Anthony Gill,2:53,,,,,0.0,43.8,21.1,0.0,0.0,0.0,,0.0,0,111,-4.4
Bradley Beal,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
