Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bradley Beal,34:47,.653,.579,.158,.474,4.1,16.7,10.3,19.2,3.0,0.0,8.0,34.3,129,137,3.9
Deni Avdija,26:48,.625,.625,.750,.000,0.0,5.4,2.7,14.6,1.9,0.0,0.0,14.3,134,142,-0.4
Kristaps Porziņģis,26:18,.723,.636,.091,.727,0.0,22.1,10.9,11.7,0.0,0.0,6.4,28.2,141,143,1.6
Monte Morris,23:41,1.000,1.000,.625,.000,0.0,18.4,9.1,50.9,0.0,0.0,0.0,16.1,202,144,17.2
Corey Kispert,21:52,.450,.438,.375,.250,0.0,6.7,3.3,0.0,0.0,0.0,0.0,19.4,92,147,-12.7
Will Barton,30:52,.322,.250,.500,.375,0.0,18.8,9.3,7.6,1.7,0.0,9.7,16.0,72,140,-12.5
Jordan Goodwin,24:19,.507,.500,.375,.250,0.0,6.0,2.9,10.9,4.3,4.3,0.0,17.4,111,134,-2.4
Devon Dotson,17:53,.000,.000,.500,.000,23.7,8.1,16.0,12.2,2.9,0.0,0.0,5.3,119,140,-4.9
Anthony Gill,14:50,.595,.500,.500,2.500,9.5,19.6,14.5,0.0,0.0,0.0,0.0,13.5,137,144,-8.3
Taj Gibson,12:18,.773,.667,.167,.667,0.0,0.0,0.0,0.0,4.2,0.0,0.0,30.1,158,138,5.1
Daniel Gafford,6:22,1.000,1.000,.000,.000,22.2,45.7,33.8,0.0,0.0,0.0,0.0,15.0,204,138,4.4
