Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,41:15,.607,.580,.520,.200,2.1,18.6,10.0,9.3,1.2,1.7,6.8,29.5,116,106,4.4
Daniel Gafford,32:50,.549,.500,.000,.833,8.0,14.6,11.1,8.4,0.0,8.5,10.9,11.7,119,107,-3.5
Bradley Beal,29:39,.453,.412,.176,.235,0.0,9.7,4.6,23.4,0.0,0.0,9.6,29.2,93,114,-8.2
Delon Wright,25:42,.417,.417,.667,.000,6.8,3.7,5.3,21.2,5.7,0.0,14.3,11.4,105,104,-1.6
Corey Kispert,20:11,.394,.313,.750,.250,4.3,14.3,9.1,13.9,4.9,0.0,0.0,18.3,103,101,-2.6
Deni Avdija,29:57,.360,.346,.308,.154,5.8,25.6,15.3,14.8,1.6,2.3,0.0,19.3,94,102,-5.1
Kendrick Nunn,22:03,.667,.667,.556,.000,7.9,8.7,8.3,31.0,4.4,0.0,0.0,17.0,150,105,10.9
Jordan Goodwin,14:34,.512,.375,.250,.500,0.0,6.6,3.1,18.5,6.7,0.0,0.0,14.0,128,101,4.7
Will Barton,8:58,.633,.500,.400,.600,9.7,10.7,10.2,37.8,0.0,7.8,13.7,34.0,127,109,14.5
Taj Gibson,8:27,.500,.500,.000,.000,10.3,0.0,5.4,17.0,5.8,0.0,0.0,9.9,135,104,-3.7
Vernon Carey Jr.,6:23,.000,.000,.000,.000,27.3,15.0,21.5,19.3,7.7,0.0,0.0,19.6,60,94,-14.7
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
