Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Desmond Bane,34:29,.603,.543,.391,.348,0.0,20.9,11.3,8.0,1.4,3.2,15.9,38.3,109,121,-2.4
Tyus Jones,32:56,.724,.767,.333,.133,0.0,3.6,2.0,41.1,2.8,0.0,5.9,21.5,155,123,11.4
Santi Aldama,29:34,.536,.500,.125,.375,0.0,12.2,6.6,3.7,0.0,0.0,17.7,16.0,96,128,-10.9
Dillon Brooks,29:09,.718,.700,.350,.100,0.0,8.2,4.5,21.8,4.8,0.0,8.7,32.9,140,117,9.9
Steven Adams,19:13,.500,.500,.000,.000,36.7,31.2,33.8,5.3,2.4,5.8,66.7,13.1,81,115,-8.7
John Konchar,27:59,.000,.000,.500,.000,0.0,25.7,13.9,3.4,1.7,0.0,0.0,3.0,41,121,-5.3
David Roddy,27:09,1.000,1.000,.600,.000,10.4,22.1,16.7,8.2,3.5,8.2,28.6,10.8,146,113,9.7
Brandon Clarke,14:57,.667,.667,.000,.000,18.9,8.0,13.0,8.6,3.1,7.5,25.0,22.4,112,117,-3.1
Kennedy Chandler,13:46,.500,.500,.250,.000,0.0,0.0,0.0,8.1,0.0,0.0,20.0,15.2,92,131,-11.1
Xavier Tillman Sr.,10:48,.667,.667,.000,.000,13.1,11.1,12.0,10.8,0.0,0.0,25.0,15.5,117,129,-2.5
Kenneth Lofton Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Vince Williams Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
