Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dillon Brooks,34:30,.453,.433,.467,.067,4.2,10.2,7.5,20.0,1.4,3.8,0.0,19.0,121,111,-0.9
Tyus Jones,33:12,.586,.559,.529,.235,0.0,14.1,7.8,41.4,4.4,0.0,13.8,27.9,126,105,7.1
Jaren Jackson Jr.,32:16,.653,.577,.308,.538,9.0,25.4,18.1,10.9,1.5,4.0,11.1,23.8,131,107,3.7
Desmond Bane,31:50,.622,.625,.313,.125,0.0,7.4,4.1,24.8,0.0,0.0,0.0,22.5,141,117,3.3
Xavier Tillman Sr.,22:15,.714,.714,.000,.000,6.5,36.8,23.3,11.0,2.2,0.0,22.2,17.2,116,105,-0.5
Santi Aldama,29:33,.759,.722,.556,.222,9.8,19.8,15.4,3.9,0.0,0.0,9.2,15.7,145,114,3.2
John Konchar,22:12,.800,.800,.600,.000,6.6,5.3,5.8,14.9,0.0,0.0,16.7,11.5,146,118,2.3
Luke Kennard,17:21,1.000,1.000,1.000,.000,0.0,6.7,3.7,12.4,0.0,0.0,0.0,7.4,199,117,5.0
David Roddy,6:43,.510,.600,.400,.400,0.0,52.3,29.0,25.0,0.0,19.3,0.0,37.2,104,96,5.6
Ziaire Williams,6:42,1.250,1.250,.500,.000,43.4,0.0,19.4,0.0,0.0,0.0,60.0,31.7,79,119,-1.2
Kennedy Chandler,1:43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-7.6
Kenneth Lofton Jr.,1:43,1.500,1.500,1.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,24.8,280,119,65.7
