Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,31:29,.752,.694,.111,.833,2.8,13.6,7.6,30.9,0.0,0.0,10.9,33.3,144,123,16.6
Dillon Brooks,29:50,.487,.469,.438,.500,2.9,10.7,6.4,5.7,0.0,0.0,4.9,26.1,107,124,-1.4
John Konchar,25:46,.250,.250,.500,.000,3.4,8.3,5.6,0.0,5.4,4.4,11.1,13.3,58,109,-5.9
Santi Aldama,23:41,.190,.143,.143,.286,14.7,18.0,16.2,5.6,0.0,4.8,0.0,12.6,77,119,-8.2
Steven Adams,18:31,.225,.250,.000,.250,9.4,40.3,23.3,7.3,2.5,6.2,47.4,17.3,40,106,-10.7
David Roddy,28:48,.113,.000,.500,.250,6.1,14.8,10.0,0.0,3.2,4.0,0.0,11.7,44,113,-7.4
Tyus Jones,27:18,.667,.667,.556,.000,0.0,7.8,3.5,12.0,1.7,0.0,35.7,19.5,87,121,-5.2
Xavier Tillman Sr.,17:07,.565,.750,.000,1.750,15.3,12.5,14.0,0.0,0.0,0.0,12.4,17.9,107,124,-2.3
Brandon Clarke,15:59,.508,.571,.000,.286,10.9,20.0,15.0,11.6,0.0,0.0,0.0,18.7,118,121,1.3
Kennedy Chandler,12:11,.347,.333,.333,1.000,0.0,8.8,3.9,34.7,0.0,0.0,18.8,16.6,82,125,-7.3
Kenneth Lofton Jr.,4:40,.425,.400,.000,.400,18.7,0.0,10.3,0.0,0.0,0.0,0.0,47.8,100,127,0.9
Vince Williams Jr.,4:40,.333,.333,.667,.000,18.7,45.7,30.9,37.1,10.0,0.0,0.0,24.4,103,90,15.8
