Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dillon Brooks,29:24,.787,.773,.636,.091,0.0,12.8,9.3,16.2,0.0,0.0,34.4,25.2,99,104,-4.0
Tyus Jones,25:10,.718,.714,.500,.214,0.0,3.0,2.2,60.4,5.4,0.0,16.4,30.9,137,98,14.2
John Konchar,23:53,.900,.900,.200,.000,8.4,18.8,16.0,23.9,1.9,0.0,0.0,8.9,193,96,10.1
Jaren Jackson Jr.,23:36,.631,.591,.364,.182,0.0,22.2,16.2,10.8,0.0,24.3,14.4,25.0,111,85,6.5
Brandon Clarke,23:16,.935,1.000,.000,.400,8.6,16.1,14.1,10.4,2.0,3.1,25.4,14.4,136,96,1.5
Kennedy Chandler,22:50,.800,.800,.200,.000,0.0,19.7,14.3,35.4,2.0,3.1,44.4,16.8,111,94,3.1
David Roddy,21:48,.583,.556,.333,.111,0.0,10.3,7.5,0.0,0.0,0.0,9.6,20.4,101,105,-10.5
Ziaire Williams,20:55,.254,.143,.571,.286,0.0,10.8,7.8,9.6,2.2,3.4,27.6,22.1,53,99,-15.3
Santi Aldama,20:37,.722,.625,.625,.875,0.0,18.2,13.2,11.4,0.0,0.0,8.3,24.9,140,101,2.1
Xavier Tillman Sr.,20:17,.833,.833,.000,.000,19.7,7.4,10.8,0.0,2.3,3.5,0.0,12.6,171,100,3.0
Jake LaRavia,4:07,,,,,48.6,0.0,13.2,0.0,0.0,0.0,,0.0,225,112,-1.6
Kenneth Lofton Jr.,4:07,1.000,1.000,.000,.000,0.0,18.2,13.2,43.7,0.0,0.0,0.0,20.7,206,101,19.5
