Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dillon Brooks,35:58,.458,.458,.583,.000,0.0,5.8,3.0,10.9,1.4,0.0,0.0,15.8,96,130,-2.8
Ja Morant,33:55,.547,.500,.222,.611,0.0,18.5,9.5,33.9,0.0,0.0,4.2,33.3,116,128,3.0
Desmond Bane,33:50,.623,.607,.500,.071,3.3,15.4,9.6,31.0,1.5,7.7,12.2,23.0,120,123,9.7
Xavier Tillman Sr.,24:23,1.000,1.000,.000,.000,4.6,4.3,4.4,5.5,0.0,5.3,0.0,5.8,207,132,0.7
Jaren Jackson Jr.,20:24,.759,.778,.222,.222,5.5,30.7,18.5,25.3,2.5,0.0,23.3,29.9,116,116,6.9
Santi Aldama,27:30,.365,.273,.818,.273,0.0,26.6,13.7,4.5,1.9,9.4,14.0,24.7,66,116,-6.4
Brandon Clarke,23:26,.751,.875,.000,.375,0.0,8.9,4.6,0.0,0.0,0.0,0.0,18.9,136,133,1.7
Luke Kennard,21:36,.450,.375,.500,.250,0.0,9.7,5.0,5.6,0.0,0.0,0.0,9.7,98,132,-8.4
Tyus Jones,14:05,.500,.500,.500,.000,0.0,0.0,0.0,9.7,0.0,0.0,0.0,13.5,104,137,-6.5
John Konchar,4:53,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,300,136,11.9
Kennedy Chandler,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Vince Williams Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
