Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Desmond Bane,36:28,.656,.659,.545,.091,6.0,12.2,9.4,25.1,0.0,2.4,4.2,29.2,130,114,7.6
Ja Morant,35:07,.686,.667,.400,.267,0.0,15.2,8.4,41.4,1.4,2.5,10.7,23.8,136,111,8.3
Luke Kennard,34:09,.842,.818,.909,.182,3.2,10.4,7.2,8.4,2.9,0.0,7.8,16.8,148,111,8.9
Jaren Jackson Jr.,32:33,.656,.556,.111,1.000,0.0,19.1,10.5,8.5,0.0,2.7,13.4,20.5,119,111,-3.6
Xavier Tillman Sr.,13:00,.000,.000,.000,.000,16.8,13.7,15.1,8.8,0.0,0.0,20.0,17.1,47,116,-19.1
David Roddy,27:04,.889,.889,.667,.000,4.0,3.3,3.6,5.7,0.0,3.2,10.0,16.5,144,117,5.9
Santi Aldama,23:17,.508,.500,.571,.286,9.4,34.4,23.1,23.0,2.1,0.0,20.2,18.9,107,103,1.1
Tyus Jones,21:46,.145,.000,1.000,.333,0.0,12.3,6.8,26.3,2.3,0.0,12.7,16.1,68,111,-12.3
John Konchar,12:53,.000,.000,1.000,.000,0.0,20.7,11.4,8.9,0.0,6.8,0.0,6.9,36,108,-7.6
Kenneth Lofton Jr.,3:42,.615,.500,.500,.500,0.0,24.0,13.2,0.0,0.0,0.0,0.0,29.4,125,112,-1.1
Kennedy Chandler,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Vince Williams Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
