Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,35:17,.541,.429,.321,.429,0.0,16.0,7.1,36.0,4.0,0.0,19.4,46.7,105,133,-2.9
Dillon Brooks,33:42,.563,.542,.375,.250,3.3,20.9,11.1,17.9,1.4,3.5,0.0,31.5,130,136,1.2
Luke Kennard,32:47,.636,.611,.333,.111,3.4,12.9,7.6,7.0,0.0,3.6,0.0,11.5,147,140,-2.9
Santi Aldama,32:38,.970,1.000,.286,.571,10.3,21.6,15.3,3.7,1.4,3.6,18.6,13.2,158,136,4.2
Xavier Tillman Sr.,31:10,.858,.875,.000,.375,17.9,18.1,18.0,20.1,1.5,3.8,9.7,13.2,172,135,7.4
David Roddy,31:04,.500,.500,.625,.000,3.6,18.2,10.0,3.5,1.5,0.0,0.0,10.3,123,139,-4.8
Jake LaRavia,21:30,.750,.750,1.000,.000,10.4,6.6,8.7,0.0,0.0,0.0,0.0,7.4,170,143,-2.3
Kennedy Chandler,12:43,.667,.667,.000,.000,0.0,22.2,9.8,27.3,3.7,0.0,25.0,12.5,123,133,-1.0
Kenneth Lofton Jr.,9:09,.307,.250,.000,.500,12.2,46.3,27.3,12.0,0.0,0.0,17.0,25.6,77,141,-16.8
John Konchar,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Ziaire Williams,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
