Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,32:32,.338,.300,.350,.250,3.2,15.1,9.3,50.4,4.2,2.7,15.3,32.5,86,94,-1.4
Dillon Brooks,31:33,.508,.464,.357,.286,3.3,0.0,1.6,17.5,0.0,0.0,6.0,21.4,111,111,-4.2
Jaren Jackson Jr.,29:37,.727,.792,.417,.333,3.5,13.2,8.5,0.0,3.1,11.8,12.7,21.4,114,92,7.2
John Konchar,24:53,.500,.500,.250,.000,0.0,15.7,8.1,5.3,1.8,0.0,0.0,13.0,107,101,-3.7
Steven Adams,23:00,.563,.625,.000,.250,13.6,21.3,17.6,24.9,2.0,3.8,18.4,19.1,109,96,4.7
Brandon Clarke,23:57,.767,.875,.000,.875,8.7,20.5,14.8,13.4,1.9,0.0,8.3,20.3,140,98,6.2
Tyus Jones,22:20,.455,.455,.545,.000,4.7,21.9,13.6,42.5,2.1,0.0,8.3,21.7,112,98,3.6
Santi Aldama,18:23,.781,.750,.750,1.000,11.4,16.0,13.7,0.0,5.0,0.0,0.0,12.6,165,94,8.8
Ziaire Williams,16:30,.333,.333,.667,.000,0.0,23.7,12.2,0.0,0.0,0.0,40.0,12.2,38,102,-13.7
David Roddy,15:09,.621,.500,.667,2.000,6.9,0.0,3.3,0.0,0.0,11.5,15.1,17.7,115,104,-0.3
Kennedy Chandler,1:03,,,,,0.0,93.3,48.1,0.0,0.0,0.0,,0.0,0,77,-4.4
Xavier Tillman Sr.,1:03,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-9.0
