Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyus Jones,36:15,.769,.719,.375,.313,0.0,14.4,7.7,46.0,2.7,0.0,5.2,24.2,153,98,18.1
Dillon Brooks,34:29,.379,.364,.500,.045,0.0,12.1,6.5,8.6,1.4,0.0,18.2,36.4,63,101,-15.1
Santi Aldama,33:37,.750,.750,.417,.000,0.0,31.0,16.6,9.3,1.5,3.7,0.0,16.3,145,93,9.1
David Roddy,33:37,.338,.250,.375,.250,3.6,12.4,8.3,7.3,0.0,7.3,0.0,12.1,85,101,-3.4
Steven Adams,27:51,.667,.667,.000,.000,4.3,11.2,8.0,4.9,0.0,0.0,14.3,11.5,116,105,-3.4
Kennedy Chandler,25:44,.409,.409,.364,.000,0.0,12.2,6.5,27.0,3.9,4.8,8.3,21.3,89,93,3.5
Brandon Clarke,20:09,.739,.714,.000,.143,0.0,20.7,11.1,0.0,2.5,0.0,28.7,23.7,93,96,-3.5
Xavier Tillman Sr.,14:23,.400,.400,.200,.000,16.7,14.5,15.5,9.4,3.5,8.6,0.0,15.9,105,91,3.0
Vince Williams Jr.,13:55,.000,.000,.667,.000,0.0,15.0,8.0,0.0,7.1,0.0,0.0,9.9,0,86,-6.5
John Konchar,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Kenneth Lofton Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
