Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Desmond Bane,29:04,.658,.658,.579,.000,0.0,24.5,14.1,15.7,1.5,2.9,5.0,28.9,121,99,5.6
Ziaire Williams,27:45,.722,.722,.333,.000,0.0,6.4,3.7,9.2,1.6,3.1,10.0,15.1,127,107,0.4
Ja Morant,25:15,.516,.412,.176,.706,4.8,7.0,6.1,54.8,0.0,3.4,8.2,40.4,119,110,1.0
Steven Adams,22:09,1.025,1.000,.000,.500,16.3,24.1,20.7,11.0,0.0,3.9,38.1,14.9,136,102,0.4
Jaren Jackson Jr.,21:54,.900,.900,.200,.000,0.0,40.6,23.3,16.8,2.0,7.8,28.6,13.4,125,89,6.3
Santi Aldama,26:06,.730,.722,.444,.667,4.6,10.2,7.8,5.0,3.4,0.0,0.0,18.7,150,103,4.1
Tyus Jones,23:36,.450,.375,.625,.250,0.0,7.5,4.3,23.1,3.7,0.0,0.0,15.8,117,104,-0.6
Brandon Clarke,19:29,.955,1.000,.000,1.000,0.0,9.1,5.2,12.9,6.8,0.0,14.8,14.6,163,96,8.4
David Roddy,17:32,.583,.583,.333,.000,6.8,10.1,8.7,6.9,2.5,4.9,25.0,19.2,92,103,-3.8
Jake LaRavia,14:26,.625,.625,.750,.000,0.0,6.2,3.5,24.1,0.0,5.9,33.3,17.5,97,110,-4.5
Kennedy Chandler,6:22,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0,115,-15.9
Xavier Tillman Sr.,6:22,.532,.000,.000,2.000,18.8,0.0,8.0,0.0,0.0,0.0,34.7,19.0,95,115,-16.0
