Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Derrick White,37:44,.784,.773,.909,.364,8.9,12.1,10.5,36.9,0.0,6.9,7.3,16.3,172,119,15.3
Jayson Tatum,35:16,.603,.600,.280,.440,3.2,22.7,12.8,18.2,2.9,0.0,3.2,39.2,125,114,6.6
Jaylen Brown,34:02,.779,.750,.438,.188,0.0,16.8,8.3,16.2,0.0,0.0,5.5,24.1,151,122,6.6
Marcus Smart,32:48,.521,.500,.600,.200,6.8,0.0,3.4,25.5,3.1,0.0,5.8,23.7,126,118,-0.2
Al Horford,27:02,.917,.917,.833,.000,4.1,16.9,10.4,0.0,1.9,0.0,0.0,9.9,176,117,3.4
Grant Williams,21:54,.750,.750,.250,.000,10.2,15.7,12.9,15.5,4.7,0.0,0.0,8.2,181,111,8.6
Malcolm Brogdon,21:53,.250,.250,.375,.000,0.0,15.7,7.7,9.8,4.7,0.0,0.0,16.4,73,111,-10.3
Robert Williams,20:51,.615,.500,.000,.500,10.7,27.4,19.0,0.0,0.0,6.2,17.0,12.6,122,114,-10.0
Sam Hauser,2:50,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,133,127,10.0
Luke Kornet,2:50,1.000,1.000,.000,.000,0.0,0.0,0.0,52.8,0.0,0.0,0.0,15.8,211,127,22.9
Mike Muscala,2:50,,,,,0.0,40.3,19.9,0.0,0.0,0.0,,0.0,0,113,-12.0
Blake Griffin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
