Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,48:07,.527,.407,.481,.444,3.9,35.3,19.0,20.0,2.9,0.0,17.8,31.3,103,97,6.4
Jaylen Brown,41:26,.388,.361,.222,.333,2.2,19.3,10.5,10.9,1.1,0.0,8.8,21.0,87,105,-5.2
Marcus Smart,37:35,.533,.531,.375,.125,2.5,10.6,6.4,17.0,3.7,2.9,19.2,21.3,98,99,3.5
Al Horford,37:15,.720,.692,.385,.154,7.5,18.8,12.9,0.0,0.0,8.9,0.0,14.3,157,102,8.6
Robert Williams,27:04,.751,.750,.000,.375,24.0,14.8,19.6,12.5,0.0,0.0,17.7,16.0,140,109,6.1
Malcolm Brogdon,35:46,.429,.433,.533,.200,5.2,14.0,9.4,8.3,1.3,3.1,5.8,18.6,99,104,0.3
Derrick White,17:28,.073,.000,.500,.333,0.0,0.0,0.0,21.2,2.6,0.0,0.0,15.1,46,106,-10.9
Grant Williams,12:49,.250,.250,.500,.000,14.5,0.0,7.5,0.0,3.6,0.0,20.0,15.0,64,104,-6.4
Luke Kornet,7:30,1.000,1.000,.000,.000,0.0,0.0,0.0,19.7,0.0,0.0,0.0,5.1,207,112,6.3
JD Davison,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Blake Griffin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Sam Hauser,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Justin Jackson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mfiondu Kabengele,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Payton Pritchard,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
