Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,40:03,.566,.413,.435,.870,6.0,33.3,18.9,22.9,1.1,2.2,3.0,34.7,126,113,7.7
Jaylen Brown,33:50,.494,.429,.214,.357,3.5,15.8,9.3,8.7,0.0,0.0,15.6,24.1,91,119,-8.4
Al Horford,33:24,.590,.563,.625,.375,3.6,16.0,9.5,20.4,0.0,2.6,9.7,13.1,125,116,2.2
Derrick White,26:11,.583,.583,.500,.000,0.0,15.3,7.2,10.3,1.8,6.7,0.0,9.7,125,108,2.1
Marcus Smart,24:31,.600,.600,.400,.000,0.0,5.4,2.6,6.3,1.9,0.0,16.7,20.8,95,115,-5.9
Malcolm Brogdon,28:50,.895,.900,.000,.900,0.0,9.2,4.4,25.6,0.0,3.0,22.3,26.4,138,116,7.7
Grant Williams,20:32,.667,.667,.333,.000,0.0,26.0,12.3,19.3,0.0,0.0,40.0,10.3,94,118,-2.3
Sam Hauser,18:09,.667,.667,.667,.000,13.2,14.7,13.9,0.0,0.0,0.0,0.0,14.0,140,119,2.9
Luke Kornet,14:30,.515,.333,.333,.667,8.3,18.4,13.1,8.8,6.3,12.0,0.0,11.4,130,93,9.4
Blake Griffin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Justin Jackson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Payton Pritchard,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Noah Vonleh,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
