Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,37:38,.601,.579,.526,.316,0.0,20.7,9.9,36.4,1.3,0.0,12.2,29.7,116,120,7.1
Jaylen Brown,36:57,.568,.568,.500,.091,6.5,10.5,8.4,16.9,1.4,0.0,17.9,34.2,96,121,0.0
Al Horford,30:08,.375,.375,.875,.000,4.0,12.9,8.3,14.6,1.7,0.0,11.1,13.5,90,120,-5.2
Derrick White,26:32,.652,.625,.500,.125,0.0,19.6,9.4,25.2,1.9,6.3,26.2,19.6,105,113,4.4
Blake Griffin,11:30,.750,.750,1.000,.000,10.4,22.6,16.3,0.0,4.4,0.0,0.0,7.9,155,113,5.7
Payton Pritchard,30:47,.417,.417,.667,.000,0.0,12.6,6.1,19.0,0.0,0.0,14.3,10.3,99,124,-5.7
Grant Williams,24:27,.515,.333,.000,.667,0.0,21.2,10.2,11.5,0.0,3.4,43.6,12.8,73,119,-9.8
Sam Hauser,18:52,.722,.722,.667,.000,0.0,13.8,6.6,10.9,0.0,4.5,0.0,21.6,137,120,8.5
Luke Kornet,14:37,.333,.333,.333,.000,32.8,8.9,21.3,0.0,0.0,0.0,14.3,21.7,86,124,-15.1
Mfiondu Kabengele,5:42,,,,,0.0,22.8,10.9,0.0,0.0,0.0,100.0,8.0,0,121,-19.7
JD Davison,1:25,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-8.2
Justin Jackson,1:25,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-6.0
