Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,37:19,.658,.571,.333,.524,0.0,21.9,12.3,17.9,0.0,0.0,3.7,32.6,141,122,4.7
Jaylen Brown,34:47,.833,.833,.267,.000,0.0,23.5,13.1,31.7,0.0,0.0,16.7,23.5,146,121,9.8
Al Horford,34:26,.815,.833,.667,.167,0.0,20.8,11.6,6.9,1.5,0.0,0.0,17.0,164,119,10.6
Grant Williams,32:16,.697,.750,.625,.375,4.0,9.5,7.1,14.0,1.6,2.4,0.0,13.1,156,120,6.2
Marcus Smart,23:48,.500,.500,.000,.000,0.0,0.0,0.0,17.6,0.0,0.0,20.0,9.5,115,128,-10.4
Derrick White,24:12,.506,.444,.667,.222,5.4,0.0,2.4,18.0,0.0,3.1,0.0,18.5,134,126,0.9
Sam Hauser,20:09,.357,.357,.857,.000,0.0,25.3,14.2,5.3,0.0,7.6,0.0,15.8,88,114,-5.2
Payton Pritchard,15:44,.799,.833,.167,.333,33.0,6.5,18.2,0.0,3.3,0.0,22.5,25.6,133,119,6.2
Luke Kornet,12:53,.500,.500,.000,.000,40.3,23.8,31.0,10.6,0.0,5.9,0.0,28.2,135,116,0.1
Noah Vonleh,2:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-5.0
JD Davison,2:02,,,,,0.0,50.2,28.1,47.2,0.0,0.0,,0.0,232,113,12.8
Blake Griffin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Justin Jackson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
