Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,36:49,.605,.500,.292,.625,10.9,35.2,23.2,21.3,0.0,5.1,6.1,40.8,128,112,7.5
Jaylen Brown,35:41,.784,.778,.167,.222,0.0,14.5,7.4,19.6,2.8,0.0,9.2,28.1,141,112,9.8
Al Horford,35:00,1.400,1.400,.800,.000,0.0,18.5,9.4,14.4,0.0,2.7,0.0,6.6,266,115,12.6
Marcus Smart,33:33,.722,.722,.444,.000,4.0,3.9,3.9,34.0,1.5,2.8,25.0,16.5,132,113,4.3
Derrick White,28:40,.636,.611,.667,.111,0.0,9.1,4.6,4.4,0.0,0.0,17.5,18.4,101,118,-6.2
Grant Williams,26:02,.200,.200,.600,.000,0.0,14.9,7.6,12.8,1.9,0.0,0.0,8.8,79,113,-6.4
Malcolm Brogdon,23:36,.623,.600,.400,.100,11.3,22.0,16.7,11.7,0.0,0.0,16.1,24.3,115,117,-3.2
Sam Hauser,17:25,.500,.500,1.000,.000,0.0,22.3,11.3,6.5,0.0,0.0,0.0,7.9,113,117,-5.2
Payton Pritchard,1:38,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0,120,-36.1
Justin Jackson,1:36,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-3.8
Blake Griffin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mfiondu Kabengele,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Luke Kornet,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Noah Vonleh,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
